review_id,order_id,product_id,rating,review_text,review_time
6119,19355,839,3,Okay overall.,2020-09-12T00:00:00
6120,19364,282,3,Okay overall.,2022-12-30T00:00:00
6121,19372,1151,5,"Excellent product, highly recommend!",2023-08-13T00:00:00
6122,19377,699,4,Good value for money!,2025-06-23T00:00:00
6123,19380,929,5,"Excellent product, highly recommend!",2024-10-23T00:00:00
6124,19383,925,5,"Excellent product, highly recommend!",2023-07-22T00:00:00
6125,19383,997,4,Good value for money!,2021-11-13T00:00:00
6126,19387,349,5,"Excellent product, highly recommend!",2024-06-27T00:00:00
6127,19387,379,5,"Excellent product, highly recommend!",2023-03-30T00:00:00
6128,19394,500,5,"Excellent product, highly recommend!",2024-02-13T00:00:00
6129,19398,1159,5,"Excellent product, highly recommend!",2024-01-31T00:00:00
6130,19403,709,5,"Excellent product, highly recommend!",2024-11-10T00:00:00
6131,19403,911,4,Good value for money!,2021-12-15T00:00:00
6132,19403,352,5,"Excellent product, highly recommend!",2022-11-17T00:00:00
6133,19403,885,4,Good value for money!,2025-10-07T00:00:00
6134,19412,1132,1,"Very disappointed, would not buy again.",2023-11-22T00:00:00
6135,19412,1180,1,"Very disappointed, would not buy again.",2022-03-28T00:00:00
6136,19413,677,4,Good value for money!,2022-11-17T00:00:00
6137,19413,1041,5,"Excellent product, highly recommend!",2023-01-15T00:00:00
6138,19413,858,4,Good value for money!,2024-07-25T00:00:00
6139,19413,219,5,"Excellent product, highly recommend!",2024-12-18T00:00:00
6140,19414,558,4,Good value for money!,2023-10-28T00:00:00
6141,19427,195,4,Good value for money!,2025-03-08T00:00:00
6142,19438,40,4,Good value for money!,2021-05-30T00:00:00
6143,19442,798,4,Good value for money!,2022-08-03T00:00:00
6144,19443,1059,5,"Excellent product, highly recommend!",2024-03-20T00:00:00
6145,19443,873,4,Good value for money!,2020-10-23T00:00:00
6146,19443,986,4,Good value for money!,2024-12-31T00:00:00
6147,19444,1145,3,Okay overall.,2024-01-11T00:00:00
6148,19444,389,4,Good value for money!,2025-03-04T00:00:00
6149,19444,930,4,Good value for money!,2021-06-17T00:00:00
6150,19447,583,4,Good value for money!,2020-11-15T00:00:00
6151,19456,958,4,Good value for money!,2021-08-01T00:00:00
6152,19463,1032,5,"Excellent product, highly recommend!",2024-07-17T00:00:00
6153,19466,440,5,"Excellent product, highly recommend!",2022-09-10T00:00:00
6154,19477,1041,2,Not great quality.,2022-09-08T00:00:00
6155,19477,1054,2,Not great quality.,2020-07-13T00:00:00
6156,19479,545,4,Good value for money!,2022-08-22T00:00:00
6157,19482,451,4,Good value for money!,2020-11-21T00:00:00
6158,19494,811,4,Good value for money!,2022-02-02T00:00:00
6159,19494,248,4,Good value for money!,2020-08-07T00:00:00
6160,19494,234,5,"Excellent product, highly recommend!",2021-06-14T00:00:00
6161,19506,1158,4,Good value for money!,2023-07-06T00:00:00
6162,19521,289,5,"Excellent product, highly recommend!",2024-09-27T00:00:00
6163,19534,522,4,Good value for money!,2025-01-19T00:00:00
6164,19540,1120,5,"Excellent product, highly recommend!",2024-05-25T00:00:00
6165,19540,1179,2,Not great quality.,2022-05-31T00:00:00
6166,19540,1117,4,Good value for money!,2024-03-27T00:00:00
6167,19551,1192,4,Good value for money!,2021-04-13T00:00:00
6168,19555,1114,4,Good value for money!,2025-08-11T00:00:00
6169,19555,199,3,Okay overall.,2020-01-13T00:00:00
6170,19558,923,1,"Very disappointed, would not buy again.",2022-09-25T00:00:00
6171,19560,362,5,"Excellent product, highly recommend!",2022-11-30T00:00:00
6172,19588,271,3,Okay overall.,2024-03-18T00:00:00
6173,19588,142,5,"Excellent product, highly recommend!",2022-05-28T00:00:00
6174,19593,1160,5,"Excellent product, highly recommend!",2023-01-22T00:00:00
6175,19593,288,2,Not great quality.,2021-04-18T00:00:00
6176,19594,832,5,"Excellent product, highly recommend!",2024-01-18T00:00:00
6177,19594,1083,5,"Excellent product, highly recommend!",2024-07-17T00:00:00
6178,19597,66,3,Okay overall.,2024-01-22T00:00:00
6179,19597,562,4,Good value for money!,2024-09-24T00:00:00
6180,19597,600,5,"Excellent product, highly recommend!",2021-02-23T00:00:00
6181,19597,526,4,Good value for money!,2025-08-06T00:00:00
6182,19599,781,5,"Excellent product, highly recommend!",2024-02-26T00:00:00
6183,19599,879,5,"Excellent product, highly recommend!",2024-09-20T00:00:00
6184,19602,312,5,"Excellent product, highly recommend!",2023-05-03T00:00:00
6185,19602,645,5,"Excellent product, highly recommend!",2023-09-11T00:00:00
6186,19602,400,5,"Excellent product, highly recommend!",2024-05-27T00:00:00
6187,19602,532,4,Good value for money!,2020-01-01T00:00:00
6188,19606,121,4,Good value for money!,2024-10-05T00:00:00
6189,19606,864,4,Good value for money!,2023-11-01T00:00:00
6190,19607,56,5,"Excellent product, highly recommend!",2024-03-31T00:00:00
6191,19607,205,3,Okay overall.,2022-08-24T00:00:00
6192,19607,1189,5,"Excellent product, highly recommend!",2022-02-14T00:00:00
6193,19609,394,3,Okay overall.,2022-02-25T00:00:00
6194,19610,870,5,"Excellent product, highly recommend!",2022-10-21T00:00:00
6195,19611,404,5,"Excellent product, highly recommend!",2024-01-14T00:00:00
6196,19636,327,5,"Excellent product, highly recommend!",2025-01-05T00:00:00
6197,19640,677,5,"Excellent product, highly recommend!",2022-07-25T00:00:00
6198,19640,633,4,Good value for money!,2023-01-26T00:00:00
6199,19640,531,4,Good value for money!,2021-01-29T00:00:00
6200,19640,479,4,Good value for money!,2021-01-27T00:00:00
6201,19641,253,5,"Excellent product, highly recommend!",2021-08-01T00:00:00
6202,19670,954,4,Good value for money!,2020-12-29T00:00:00
6203,19675,233,5,"Excellent product, highly recommend!",2024-07-26T00:00:00
6204,19677,320,4,Good value for money!,2020-03-09T00:00:00
6205,19679,974,5,"Excellent product, highly recommend!",2022-09-06T00:00:00
6206,19679,476,2,Not great quality.,2021-09-25T00:00:00
6207,19679,513,2,Not great quality.,2021-09-28T00:00:00
6208,19680,1097,4,Good value for money!,2020-07-07T00:00:00
6209,19680,1078,5,"Excellent product, highly recommend!",2020-02-20T00:00:00
6210,19692,732,4,Good value for money!,2025-01-25T00:00:00
6211,19697,761,5,"Excellent product, highly recommend!",2021-03-20T00:00:00
6212,19699,1135,3,Okay overall.,2024-10-05T00:00:00
6213,19699,964,5,"Excellent product, highly recommend!",2023-02-10T00:00:00
6214,19709,839,4,Good value for money!,2020-11-29T00:00:00
6215,19709,204,4,Good value for money!,2020-06-25T00:00:00
6216,19717,703,2,Not great quality.,2025-10-07T00:00:00
6217,19732,894,4,Good value for money!,2024-06-04T00:00:00
6218,19738,243,4,Good value for money!,2024-12-04T00:00:00
6219,19738,1129,5,"Excellent product, highly recommend!",2023-10-02T00:00:00
6220,19738,745,3,Okay overall.,2025-02-01T00:00:00
6221,19739,83,5,"Excellent product, highly recommend!",2024-04-29T00:00:00
6222,19739,505,5,"Excellent product, highly recommend!",2020-01-09T00:00:00
6223,19739,445,4,Good value for money!,2021-09-18T00:00:00
6224,19739,401,5,"Excellent product, highly recommend!",2021-05-05T00:00:00
6225,19743,392,5,"Excellent product, highly recommend!",2020-12-19T00:00:00
6226,19746,1119,5,"Excellent product, highly recommend!",2023-04-23T00:00:00
6227,19748,893,5,"Excellent product, highly recommend!",2022-01-12T00:00:00
6228,19748,14,2,Not great quality.,2021-07-15T00:00:00
6229,19751,438,4,Good value for money!,2022-09-07T00:00:00
6230,19759,607,4,Good value for money!,2023-04-21T00:00:00
6231,19759,1083,3,Okay overall.,2024-05-17T00:00:00
6232,19767,1160,1,"Very disappointed, would not buy again.",2020-06-23T00:00:00
6233,19767,206,5,"Excellent product, highly recommend!",2023-01-13T00:00:00
6234,19768,894,5,"Excellent product, highly recommend!",2022-08-16T00:00:00
6235,19768,628,2,Not great quality.,2024-02-24T00:00:00
6236,19770,673,5,"Excellent product, highly recommend!",2020-11-05T00:00:00
6237,19772,870,5,"Excellent product, highly recommend!",2022-12-19T00:00:00
6238,19780,1044,4,Good value for money!,2023-01-18T00:00:00
6239,19780,759,5,"Excellent product, highly recommend!",2024-06-03T00:00:00
6240,19780,94,5,"Excellent product, highly recommend!",2024-05-26T00:00:00
6241,19783,563,3,Okay overall.,2024-02-07T00:00:00
6242,19783,771,4,Good value for money!,2023-07-21T00:00:00
6243,19787,490,4,Good value for money!,2021-09-19T00:00:00
6244,19787,486,5,"Excellent product, highly recommend!",2024-09-01T00:00:00
6245,19787,409,5,"Excellent product, highly recommend!",2022-04-17T00:00:00
6246,19791,1142,3,Okay overall.,2025-04-25T00:00:00
6247,19797,934,3,Okay overall.,2024-01-06T00:00:00
6248,19799,423,1,"Very disappointed, would not buy again.",2021-04-22T00:00:00
6249,19803,968,4,Good value for money!,2024-09-09T00:00:00
6250,19803,733,4,Good value for money!,2025-05-19T00:00:00
6251,19807,872,3,Okay overall.,2024-08-23T00:00:00
6252,19807,1101,5,"Excellent product, highly recommend!",2025-02-01T00:00:00
6253,19807,583,4,Good value for money!,2024-11-26T00:00:00
6254,19807,200,4,Good value for money!,2022-04-01T00:00:00
6255,19812,895,3,Okay overall.,2020-07-12T00:00:00
6256,19815,448,1,"Very disappointed, would not buy again.",2020-10-15T00:00:00
6257,19815,1180,2,Not great quality.,2025-07-13T00:00:00
6258,19816,733,4,Good value for money!,2020-05-09T00:00:00
6259,19816,958,5,"Excellent product, highly recommend!",2023-05-03T00:00:00
6260,19823,69,5,"Excellent product, highly recommend!",2024-03-07T00:00:00
6261,19823,55,5,"Excellent product, highly recommend!",2021-06-15T00:00:00
6262,19824,762,5,"Excellent product, highly recommend!",2020-02-12T00:00:00
6263,19824,915,4,Good value for money!,2023-12-11T00:00:00
6264,19827,1126,4,Good value for money!,2022-08-16T00:00:00
6265,19827,686,4,Good value for money!,2021-10-15T00:00:00
6266,19829,214,4,Good value for money!,2023-12-05T00:00:00
6267,19829,1180,4,Good value for money!,2025-03-03T00:00:00
6268,19839,1052,3,Okay overall.,2022-11-14T00:00:00
6269,19839,360,4,Good value for money!,2024-01-07T00:00:00
6270,19842,1032,5,"Excellent product, highly recommend!",2022-06-18T00:00:00
6271,19843,669,4,Good value for money!,2025-02-15T00:00:00
6272,19844,278,4,Good value for money!,2024-06-11T00:00:00
6273,19844,435,3,Okay overall.,2024-06-01T00:00:00
6274,19851,485,5,"Excellent product, highly recommend!",2024-02-02T00:00:00
6275,19851,1181,4,Good value for money!,2021-05-12T00:00:00
6276,19855,289,4,Good value for money!,2023-11-24T00:00:00
6277,19859,792,4,Good value for money!,2021-12-21T00:00:00
6278,19861,805,2,Not great quality.,2024-11-24T00:00:00
6279,19867,1053,3,Okay overall.,2021-07-27T00:00:00
6280,19869,1061,3,Okay overall.,2021-04-27T00:00:00
6281,19882,880,4,Good value for money!,2025-01-30T00:00:00
6282,19882,1165,1,"Very disappointed, would not buy again.",2023-10-02T00:00:00
6283,19905,219,3,Okay overall.,2021-02-02T00:00:00
6284,19907,369,5,"Excellent product, highly recommend!",2023-04-24T00:00:00
6285,19907,498,3,Okay overall.,2024-05-28T00:00:00
6286,19907,863,4,Good value for money!,2024-03-09T00:00:00
6287,19914,525,4,Good value for money!,2020-10-20T00:00:00
6288,19914,636,2,Not great quality.,2024-10-24T00:00:00
6289,19914,514,3,Okay overall.,2021-01-26T00:00:00
6290,19916,929,3,Okay overall.,2025-02-19T00:00:00
6291,19916,849,5,"Excellent product, highly recommend!",2021-09-01T00:00:00
6292,19916,1023,3,Okay overall.,2021-11-28T00:00:00
6293,19919,574,4,Good value for money!,2020-09-21T00:00:00
6294,19920,451,4,Good value for money!,2025-05-23T00:00:00
6295,19950,505,5,"Excellent product, highly recommend!",2024-03-13T00:00:00
6296,19950,77,2,Not great quality.,2025-07-03T00:00:00
6297,19951,369,4,Good value for money!,2023-05-16T00:00:00
6298,19960,620,3,Okay overall.,2021-06-24T00:00:00
6299,19960,36,4,Good value for money!,2024-05-07T00:00:00
6300,19962,401,4,Good value for money!,2025-01-18T00:00:00
6301,19963,307,4,Good value for money!,2024-04-29T00:00:00
6302,19963,155,3,Okay overall.,2024-05-15T00:00:00
6303,19969,1150,4,Good value for money!,2023-05-27T00:00:00
6304,19969,1194,3,Okay overall.,2022-12-19T00:00:00
6305,19969,1029,4,Good value for money!,2022-04-28T00:00:00
6306,19974,908,4,Good value for money!,2022-08-20T00:00:00
6307,19990,1043,3,Okay overall.,2021-08-24T00:00:00
6308,19992,971,4,Good value for money!,2020-06-22T00:00:00
6309,19992,868,5,"Excellent product, highly recommend!",2020-06-30T00:00:00
6310,19992,770,4,Good value for money!,2023-03-10T00:00:00
6311,19992,974,4,Good value for money!,2020-08-25T00:00:00
6312,19992,943,4,Good value for money!,2022-08-04T00:00:00
6313,19995,730,2,Not great quality.,2020-03-23T00:00:00
6314,19995,804,4,Good value for money!,2021-04-14T00:00:00
6315,19997,1135,4,Good value for money!,2024-08-05T00:00:00
6316,20002,816,3,Okay overall.,2021-09-28T00:00:00
6317,20002,792,3,Okay overall.,2024-06-06T00:00:00
6318,20003,391,5,"Excellent product, highly recommend!",2022-04-25T00:00:00
6319,20003,375,5,"Excellent product, highly recommend!",2023-04-24T00:00:00
6320,20021,1160,3,Okay overall.,2025-10-06T00:00:00
6321,20021,294,5,"Excellent product, highly recommend!",2022-01-05T00:00:00
6322,20048,535,4,Good value for money!,2021-07-07T00:00:00
6323,20052,504,3,Okay overall.,2025-04-28T00:00:00
6324,20053,1141,4,Good value for money!,2025-02-14T00:00:00
6325,20056,374,4,Good value for money!,2020-05-11T00:00:00
6326,20057,330,5,"Excellent product, highly recommend!",2022-09-20T00:00:00
6327,20063,664,5,"Excellent product, highly recommend!",2022-03-21T00:00:00
6328,20063,487,4,Good value for money!,2021-01-06T00:00:00
6329,20075,1103,4,Good value for money!,2024-10-06T00:00:00
6330,20075,358,4,Good value for money!,2020-09-07T00:00:00
6331,20075,1170,4,Good value for money!,2020-09-13T00:00:00
6332,20080,464,5,"Excellent product, highly recommend!",2020-02-19T00:00:00
6333,20080,428,5,"Excellent product, highly recommend!",2024-09-05T00:00:00
6334,20080,462,5,"Excellent product, highly recommend!",2024-07-17T00:00:00
6335,20080,422,4,Good value for money!,2024-12-26T00:00:00
6336,20113,1124,4,Good value for money!,2022-11-30T00:00:00
6337,20113,1038,4,Good value for money!,2020-11-30T00:00:00
6338,20113,865,3,Okay overall.,2024-12-04T00:00:00
6339,20113,93,5,"Excellent product, highly recommend!",2024-12-08T00:00:00
6340,20126,1011,1,"Very disappointed, would not buy again.",2025-02-18T00:00:00
6341,20126,913,4,Good value for money!,2020-11-11T00:00:00
6342,20126,881,3,Okay overall.,2022-06-19T00:00:00
6343,20136,247,1,"Very disappointed, would not buy again.",2020-06-09T00:00:00
6344,20136,184,4,Good value for money!,2023-02-14T00:00:00
6345,20138,1108,4,Good value for money!,2021-02-17T00:00:00
6346,20138,1063,4,Good value for money!,2021-06-08T00:00:00
6347,20144,867,4,Good value for money!,2022-04-28T00:00:00
6348,20149,1078,4,Good value for money!,2021-12-09T00:00:00
6349,20153,4,4,Good value for money!,2021-03-16T00:00:00
6350,20161,1062,4,Good value for money!,2021-12-10T00:00:00
6351,20161,688,2,Not great quality.,2022-03-16T00:00:00
6352,20161,675,3,Okay overall.,2020-12-25T00:00:00
6353,20164,328,5,"Excellent product, highly recommend!",2022-08-11T00:00:00
6354,20164,853,5,"Excellent product, highly recommend!",2020-06-20T00:00:00
6355,20172,590,4,Good value for money!,2023-03-04T00:00:00
6356,20172,571,3,Okay overall.,2023-05-17T00:00:00
6357,20190,489,2,Not great quality.,2024-12-05T00:00:00
6358,20194,986,5,"Excellent product, highly recommend!",2022-10-19T00:00:00
6359,20195,981,4,Good value for money!,2021-02-17T00:00:00
6360,20196,1108,5,"Excellent product, highly recommend!",2021-01-24T00:00:00
6361,20199,1194,5,"Excellent product, highly recommend!",2022-01-23T00:00:00
6362,20199,1089,2,Not great quality.,2023-10-05T00:00:00
6363,20199,1142,3,Okay overall.,2024-01-23T00:00:00
6364,20211,958,4,Good value for money!,2024-05-17T00:00:00
6365,20213,664,4,Good value for money!,2020-05-24T00:00:00
6366,20222,871,3,Okay overall.,2024-01-13T00:00:00
6367,20222,965,3,Okay overall.,2022-12-25T00:00:00
6368,20257,106,5,"Excellent product, highly recommend!",2021-04-15T00:00:00
6369,20260,1010,5,"Excellent product, highly recommend!",2025-05-02T00:00:00
6370,20262,896,5,"Excellent product, highly recommend!",2022-03-19T00:00:00
6371,20262,1175,4,Good value for money!,2021-04-02T00:00:00
6372,20265,429,5,"Excellent product, highly recommend!",2021-03-01T00:00:00
6373,20269,315,4,Good value for money!,2022-05-11T00:00:00
6374,20277,267,4,Good value for money!,2025-01-22T00:00:00
6375,20277,334,3,Okay overall.,2022-01-22T00:00:00
6376,20277,338,4,Good value for money!,2020-06-23T00:00:00
6377,20279,583,4,Good value for money!,2021-05-31T00:00:00
6378,20279,1177,5,"Excellent product, highly recommend!",2022-12-26T00:00:00
6379,20279,762,5,"Excellent product, highly recommend!",2022-08-03T00:00:00
6380,20279,313,5,"Excellent product, highly recommend!",2021-09-04T00:00:00
6381,20283,1162,5,"Excellent product, highly recommend!",2025-01-02T00:00:00
6382,20283,429,5,"Excellent product, highly recommend!",2020-10-03T00:00:00
6383,20304,1052,4,Good value for money!,2025-04-08T00:00:00
6384,20304,721,4,Good value for money!,2021-04-26T00:00:00
6385,20315,701,3,Okay overall.,2020-06-01T00:00:00
6386,20315,984,4,Good value for money!,2023-11-07T00:00:00
6387,20315,427,1,"Very disappointed, would not buy again.",2021-07-27T00:00:00
6388,20324,795,2,Not great quality.,2024-07-21T00:00:00
6389,20324,832,5,"Excellent product, highly recommend!",2025-08-21T00:00:00
6390,20324,854,3,Okay overall.,2020-08-20T00:00:00
6391,20325,971,3,Okay overall.,2023-11-16T00:00:00
6392,20325,491,4,Good value for money!,2020-10-06T00:00:00
6393,20327,1052,5,"Excellent product, highly recommend!",2024-05-17T00:00:00
6394,20327,1159,3,Okay overall.,2025-01-04T00:00:00
6395,20327,1104,5,"Excellent product, highly recommend!",2020-04-11T00:00:00
6396,20330,565,3,Okay overall.,2020-05-31T00:00:00
6397,20351,993,5,"Excellent product, highly recommend!",2020-09-14T00:00:00
6398,20351,669,4,Good value for money!,2023-04-17T00:00:00
6399,20351,973,5,"Excellent product, highly recommend!",2021-06-24T00:00:00
6400,20351,941,2,Not great quality.,2025-08-16T00:00:00
6401,20358,359,5,"Excellent product, highly recommend!",2025-09-16T00:00:00
6402,20358,224,5,"Excellent product, highly recommend!",2025-02-16T00:00:00
6403,20358,954,3,Okay overall.,2022-12-20T00:00:00
6404,20361,795,5,"Excellent product, highly recommend!",2023-01-19T00:00:00
6405,20366,1081,5,"Excellent product, highly recommend!",2020-04-18T00:00:00
6406,20366,1161,5,"Excellent product, highly recommend!",2023-03-02T00:00:00
6407,20366,1173,5,"Excellent product, highly recommend!",2020-07-03T00:00:00
6408,20370,344,3,Okay overall.,2025-10-25T00:00:00
6409,20370,384,5,"Excellent product, highly recommend!",2021-08-07T00:00:00
6410,20371,62,2,Not great quality.,2021-09-12T00:00:00
6411,20375,678,5,"Excellent product, highly recommend!",2020-07-25T00:00:00
6412,20378,664,5,"Excellent product, highly recommend!",2024-08-11T00:00:00
6413,20378,533,5,"Excellent product, highly recommend!",2020-02-17T00:00:00
6414,20380,340,4,Good value for money!,2024-11-23T00:00:00
6415,20387,365,5,"Excellent product, highly recommend!",2023-09-14T00:00:00
6416,20387,1011,4,Good value for money!,2024-04-17T00:00:00
6417,20389,912,5,"Excellent product, highly recommend!",2021-04-28T00:00:00
6418,20389,505,5,"Excellent product, highly recommend!",2020-07-17T00:00:00
6419,20394,239,3,Okay overall.,2023-03-04T00:00:00
6420,20395,574,4,Good value for money!,2025-07-03T00:00:00
6421,20396,946,3,Okay overall.,2022-04-02T00:00:00
6422,20396,447,5,"Excellent product, highly recommend!",2023-01-04T00:00:00
6423,20396,322,4,Good value for money!,2025-10-16T00:00:00
6424,20408,940,5,"Excellent product, highly recommend!",2022-05-15T00:00:00
6425,20411,582,4,Good value for money!,2021-06-21T00:00:00
6426,20414,1197,1,"Very disappointed, would not buy again.",2024-06-15T00:00:00
6427,20414,970,5,"Excellent product, highly recommend!",2021-04-05T00:00:00
6428,20414,1067,4,Good value for money!,2025-10-28T00:00:00
6429,20431,1129,2,Not great quality.,2025-03-20T00:00:00
6430,20431,904,5,"Excellent product, highly recommend!",2024-09-17T00:00:00
6431,20431,1003,4,Good value for money!,2024-08-28T00:00:00
6432,20435,111,5,"Excellent product, highly recommend!",2023-04-10T00:00:00
6433,20446,505,3,Okay overall.,2022-07-27T00:00:00
6434,20446,428,5,"Excellent product, highly recommend!",2023-11-09T00:00:00
6435,20446,391,4,Good value for money!,2023-07-24T00:00:00
6436,20448,309,5,"Excellent product, highly recommend!",2020-11-08T00:00:00
6437,20448,276,3,Okay overall.,2023-08-09T00:00:00
6438,20450,670,3,Okay overall.,2020-12-05T00:00:00
6439,20455,197,5,"Excellent product, highly recommend!",2024-03-28T00:00:00
6440,20455,1126,4,Good value for money!,2024-11-15T00:00:00
6441,20457,998,3,Okay overall.,2020-06-26T00:00:00
6442,20463,1148,4,Good value for money!,2025-03-07T00:00:00
6443,20473,285,4,Good value for money!,2021-08-04T00:00:00
6444,20474,216,2,Not great quality.,2021-01-16T00:00:00
6445,20478,1016,1,"Very disappointed, would not buy again.",2021-06-30T00:00:00
6446,20478,938,5,"Excellent product, highly recommend!",2021-08-11T00:00:00
6447,20478,1020,4,Good value for money!,2021-07-07T00:00:00
6448,20495,591,3,Okay overall.,2023-04-04T00:00:00
6449,20495,564,5,"Excellent product, highly recommend!",2022-08-24T00:00:00
6450,20495,1116,4,Good value for money!,2022-04-08T00:00:00
6451,20503,1082,5,"Excellent product, highly recommend!",2025-02-09T00:00:00
6452,20506,929,5,"Excellent product, highly recommend!",2020-09-16T00:00:00
6453,20506,918,2,Not great quality.,2024-09-02T00:00:00
6454,20506,1016,4,Good value for money!,2023-05-29T00:00:00
6455,20511,897,3,Okay overall.,2024-06-17T00:00:00
6456,20517,811,5,"Excellent product, highly recommend!",2022-09-02T00:00:00
6457,20520,898,4,Good value for money!,2022-03-29T00:00:00
6458,20520,1185,4,Good value for money!,2021-07-05T00:00:00
6459,20520,626,3,Okay overall.,2025-02-03T00:00:00
6460,20521,838,4,Good value for money!,2022-07-18T00:00:00
6461,20521,982,4,Good value for money!,2022-01-03T00:00:00
6462,20524,458,4,Good value for money!,2021-02-19T00:00:00
6463,20524,446,3,Okay overall.,2023-04-01T00:00:00
6464,20524,457,4,Good value for money!,2024-06-25T00:00:00
6465,20524,486,5,"Excellent product, highly recommend!",2025-03-06T00:00:00
6466,20526,938,4,Good value for money!,2022-11-05T00:00:00
6467,20526,463,5,"Excellent product, highly recommend!",2021-03-28T00:00:00
6468,20526,1156,3,Okay overall.,2025-07-19T00:00:00
6469,20526,1175,3,Okay overall.,2023-03-07T00:00:00
6470,20528,273,5,"Excellent product, highly recommend!",2024-04-06T00:00:00
6471,20530,1170,4,Good value for money!,2022-03-02T00:00:00
6472,20530,1097,3,Okay overall.,2023-10-22T00:00:00
6473,20539,898,4,Good value for money!,2024-10-16T00:00:00
6474,20541,504,5,"Excellent product, highly recommend!",2025-06-16T00:00:00
6475,20541,482,5,"Excellent product, highly recommend!",2024-07-26T00:00:00
6476,20541,361,3,Okay overall.,2024-08-22T00:00:00
6477,20543,889,3,Okay overall.,2024-05-25T00:00:00
6478,20543,1186,4,Good value for money!,2020-01-03T00:00:00
6479,20548,1140,5,"Excellent product, highly recommend!",2020-11-23T00:00:00
6480,20548,438,5,"Excellent product, highly recommend!",2020-01-23T00:00:00
6481,20548,1094,1,"Very disappointed, would not buy again.",2025-08-13T00:00:00
6482,20559,466,5,"Excellent product, highly recommend!",2025-08-04T00:00:00
6483,20559,481,2,Not great quality.,2025-05-18T00:00:00
6484,20564,1130,5,"Excellent product, highly recommend!",2025-02-08T00:00:00
6485,20565,1147,3,Okay overall.,2024-02-26T00:00:00
6486,20569,772,5,"Excellent product, highly recommend!",2024-09-14T00:00:00
6487,20571,711,5,"Excellent product, highly recommend!",2022-12-16T00:00:00
6488,20572,485,4,Good value for money!,2025-01-15T00:00:00
6489,20572,405,4,Good value for money!,2020-03-24T00:00:00
6490,20579,722,4,Good value for money!,2024-10-28T00:00:00
6491,20595,162,3,Okay overall.,2024-12-02T00:00:00
6492,20600,804,5,"Excellent product, highly recommend!",2025-09-13T00:00:00
6493,20600,744,5,"Excellent product, highly recommend!",2022-09-02T00:00:00
6494,20600,707,4,Good value for money!,2020-05-13T00:00:00
6495,20600,412,5,"Excellent product, highly recommend!",2023-11-30T00:00:00
6496,20603,485,4,Good value for money!,2025-08-07T00:00:00
6497,20603,354,5,"Excellent product, highly recommend!",2025-07-06T00:00:00
6498,20603,289,5,"Excellent product, highly recommend!",2023-01-16T00:00:00
6499,20603,503,4,Good value for money!,2021-09-20T00:00:00
6500,20608,1106,3,Okay overall.,2020-04-01T00:00:00
6501,20608,1092,3,Okay overall.,2025-06-12T00:00:00
6502,20608,1137,5,"Excellent product, highly recommend!",2024-03-09T00:00:00
6503,20608,934,4,Good value for money!,2021-01-16T00:00:00
6504,20608,1179,4,Good value for money!,2025-05-19T00:00:00
6505,20612,565,3,Okay overall.,2023-06-18T00:00:00
6506,20614,207,5,"Excellent product, highly recommend!",2021-07-25T00:00:00
6507,20620,968,5,"Excellent product, highly recommend!",2022-08-04T00:00:00
6508,20626,463,4,Good value for money!,2025-03-01T00:00:00
6509,20626,509,4,Good value for money!,2022-01-19T00:00:00
6510,20626,460,4,Good value for money!,2020-09-09T00:00:00
6511,20630,827,3,Okay overall.,2021-01-19T00:00:00
6512,20630,761,5,"Excellent product, highly recommend!",2025-10-14T00:00:00
6513,20631,204,3,Okay overall.,2021-09-21T00:00:00
6514,20632,714,5,"Excellent product, highly recommend!",2021-05-16T00:00:00
6515,20632,823,5,"Excellent product, highly recommend!",2021-03-05T00:00:00
6516,20635,303,4,Good value for money!,2020-04-04T00:00:00
6517,20639,228,4,Good value for money!,2025-06-24T00:00:00
6518,20648,614,4,Good value for money!,2020-02-28T00:00:00
6519,20648,623,4,Good value for money!,2021-11-13T00:00:00
6520,20648,802,3,Okay overall.,2022-07-13T00:00:00
6521,20650,1062,2,Not great quality.,2022-07-07T00:00:00
6522,20650,1155,5,"Excellent product, highly recommend!",2024-04-13T00:00:00
6523,20652,947,4,Good value for money!,2023-03-28T00:00:00
6524,20660,1191,4,Good value for money!,2023-10-28T00:00:00
6525,20660,401,3,Okay overall.,2021-12-25T00:00:00
6526,20669,1195,5,"Excellent product, highly recommend!",2025-02-13T00:00:00
6527,20669,984,4,Good value for money!,2024-02-25T00:00:00
6528,20680,669,5,"Excellent product, highly recommend!",2024-08-22T00:00:00
6529,20685,793,5,"Excellent product, highly recommend!",2021-05-28T00:00:00
6530,20685,69,5,"Excellent product, highly recommend!",2020-03-07T00:00:00
6531,20688,741,5,"Excellent product, highly recommend!",2020-03-04T00:00:00
6532,20702,472,5,"Excellent product, highly recommend!",2020-04-04T00:00:00
6533,20702,1173,2,Not great quality.,2023-01-26T00:00:00
6534,20712,356,4,Good value for money!,2021-08-08T00:00:00
6535,20712,379,5,"Excellent product, highly recommend!",2023-03-06T00:00:00
6536,20713,898,4,Good value for money!,2021-04-14T00:00:00
6537,20714,805,5,"Excellent product, highly recommend!",2025-04-27T00:00:00
6538,20714,717,4,Good value for money!,2022-01-11T00:00:00
6539,20722,1150,4,Good value for money!,2024-11-29T00:00:00
6540,20726,360,2,Not great quality.,2021-12-07T00:00:00
6541,20739,929,4,Good value for money!,2021-11-02T00:00:00
