product_id,category,name,price_usd,cost_usd,margin_usd
844,Fashion,Socks MediumPurple 426,185.02,139.06,45.96
845,Fashion,Jeans Gold 123,60.97,35.2,25.77
846,Fashion,Socks GhostWhite 821,39.6,22.98,16.62
847,Fashion,T-shirt Violet 305,49.92,30.94,18.98
848,Fashion,Dress SeaGreen 201,62.27,40.51,21.76
849,Fashion,Jeans BlanchedAlmond 232,54.41,28.13,26.28
850,Fashion,Dress Magenta 935,17.33,9.05,8.28
851,Fashion,Dress OldLace 292,73.5,39.76,33.74
852,Fashion,Sneakers Navy 755,111.09,84.72,26.37
853,Fashion,Sneakers MediumPurple 434,185.19,104.39,80.8
854,Fashion,Socks Red 515,151.87,105.5,46.37
855,Fashion,Dress FloralWhite 158,138.36,83.2,55.16
856,Books,Paperback DarkMagenta 727,40.42,21.27,19.15
857,Books,Paperback AliceBlue 509,39.47,31.43,8.04
858,Books,Paperback Cyan 126,47.19,35.96,11.23
859,Books,Paperback LightSeaGreen 157,29.51,23.5,6.01
860,Books,Paperback Cyan 437,31.86,22.85,9.01
861,Books,Hardcover MediumVioletRed 246,7.39,4.04,3.35
862,Books,E-book PeachPuff 933,39.06,20.58,18.48
863,Books,Paperback DarkRed 702,22.89,15.14,7.75
864,Books,E-book HoneyDew 688,10.21,8.11,2.1
865,Books,Paperback Olive 932,13.81,9.47,4.34
866,Books,E-book MintCream 762,25.45,12.97,12.48
867,Books,Paperback Magenta 823,33.63,22.36,11.27
868,Books,Paperback Plum 642,29.29,17.82,11.47
869,Books,Paperback DarkCyan 587,9.2,4.62,4.58
870,Books,Hardcover BurlyWood 471,33.8,24.75,9.05
871,Books,Hardcover Sienna 874,49.51,28.14,21.37
872,Books,Hardcover Gray 225,47.04,32.33,14.71
873,Books,Hardcover Navy 896,28.53,16.02,12.51
874,Books,Hardcover Yellow 855,15.18,10.35,4.83
875,Books,Hardcover RosyBrown 976,45.43,34.58,10.85
876,Books,Hardcover GoldenRod 826,27.84,16.85,10.99
877,Books,Hardcover MediumBlue 318,23.75,18.0,5.75
878,Books,E-book Moccasin 498,45.88,35.34,10.54
879,Books,Paperback Sienna 127,12.97,9.56,3.41
880,Books,Hardcover Black 926,34.02,17.17,16.85
881,Books,E-book PaleVioletRed 459,45.94,32.26,13.68
882,Books,Hardcover LightBlue 484,13.72,8.41,5.31
883,Books,E-book PaleGreen 357,32.47,18.42,14.05
884,Books,Hardcover BlueViolet 336,15.33,9.66,5.67
885,Books,Paperback OldLace 758,12.55,9.13,3.42
886,Books,Paperback BlanchedAlmond 321,17.03,13.59,3.44
887,Books,E-book SandyBrown 990,40.17,25.84,14.33
888,Books,Paperback Coral 407,47.85,25.88,21.97
889,Books,Paperback Chocolate 993,7.16,3.59,3.57
890,Books,Hardcover LightCyan 711,10.6,7.47,3.13
891,Books,Paperback GoldenRod 900,12.97,6.69,6.28
892,Books,Hardcover Coral 147,43.01,31.0,12.01
893,Books,Paperback MediumSlateBlue 404,11.57,8.78,2.79
894,Books,E-book MistyRose 109,4.15,2.21,1.94
895,Books,Hardcover LightPink 853,45.85,25.0,20.85
896,Books,Paperback MediumSeaGreen 799,7.58,4.17,3.41
897,Books,Paperback Brown 781,7.24,4.36,2.88
898,Books,E-book LightGray 133,21.64,13.0,8.64
899,Books,E-book MediumAquaMarine 806,14.03,10.35,3.68
900,Books,Hardcover LightSalmon 337,4.78,3.11,1.67
901,Books,E-book Lime 120,23.23,12.35,10.88
902,Books,Hardcover AliceBlue 999,49.57,29.49,20.08
903,Books,Hardcover Coral 239,8.66,5.6,3.06
904,Books,E-book Bisque 801,23.14,12.81,10.33
905,Books,E-book Lavender 612,9.95,7.18,2.77
906,Books,Hardcover DarkMagenta 179,27.91,20.98,6.93
907,Books,Paperback Sienna 329,48.61,36.75,11.86
908,Books,E-book SeaGreen 115,6.4,4.55,1.85
909,Books,Paperback OliveDrab 301,15.64,12.35,3.29
910,Books,E-book LightCoral 471,5.25,3.87,1.38
911,Books,Paperback Plum 768,3.5,2.47,1.03
912,Books,Paperback Snow 806,28.57,18.99,9.58
913,Books,Paperback DarkSeaGreen 834,49.17,37.48,11.69
914,Books,Paperback SpringGreen 529,21.77,12.96,8.81
915,Books,Paperback Gainsboro 494,48.73,30.02,18.71
916,Books,Paperback Aqua 750,40.78,31.38,9.4
917,Books,Hardcover LimeGreen 360,14.24,9.26,4.98
918,Books,E-book DeepPink 346,31.71,19.44,12.27
919,Books,Hardcover LavenderBlush 735,34.18,17.98,16.2
920,Books,Hardcover MediumOrchid 810,45.7,23.53,22.17
921,Books,E-book MediumAquaMarine 662,18.25,12.66,5.59
922,Books,E-book Salmon 100,17.83,14.11,3.72
923,Books,Paperback MistyRose 622,38.07,28.78,9.29
924,Books,Paperback Cyan 340,30.84,24.62,6.22
925,Books,E-book Thistle 463,40.19,30.58,9.61
926,Books,E-book Gray 372,6.01,4.76,1.25
927,Books,E-book OrangeRed 173,34.0,25.43,8.57
928,Books,E-book DimGray 727,40.47,28.3,12.17
929,Books,Paperback LightBlue 978,15.33,11.53,3.8
930,Books,E-book PaleTurquoise 684,19.35,13.1,6.25
931,Books,Hardcover Coral 875,49.97,25.97,24.0
932,Books,E-book BlanchedAlmond 273,20.11,11.29,8.82
933,Books,Paperback SkyBlue 941,14.22,7.85,6.37
934,Books,E-book YellowGreen 947,24.63,17.05,7.58
935,Books,E-book MediumOrchid 490,43.79,22.46,21.33
936,Books,Paperback DodgerBlue 225,42.11,31.39,10.72
937,Books,Paperback Pink 205,10.23,5.89,4.34
938,Books,Paperback DarkKhaki 633,19.76,14.64,5.12
939,Books,Paperback Cornsilk 505,24.28,12.78,11.5
940,Books,Paperback LightGray 560,49.86,35.33,14.53
941,Books,E-book DarkBlue 877,25.48,18.84,6.64
942,Books,E-book HoneyDew 475,10.04,7.07,2.97
943,Books,Paperback DarkGray 479,27.47,15.69,11.78
944,Books,E-book PeachPuff 118,18.98,11.66,7.32
945,Books,E-book SpringGreen 159,12.44,8.35,4.09
946,Books,E-book RosyBrown 381,11.39,8.15,3.24
947,Books,Paperback ForestGreen 548,15.01,8.7,6.31
948,Books,Hardcover Lavender 190,27.68,17.94,9.74
949,Books,Hardcover DarkSlateBlue 397,9.03,7.11,1.92
950,Books,E-book PapayaWhip 834,39.71,30.82,8.89
951,Books,Paperback Salmon 871,20.66,10.59,10.07
952,Books,Paperback LavenderBlush 722,48.58,30.57,18.01
953,Books,Paperback WhiteSmoke 692,19.56,12.04,7.52
954,Books,Hardcover DarkRed 972,46.47,25.91,20.56
955,Books,E-book LightYellow 308,30.27,15.71,14.56
956,Books,Paperback LightYellow 556,43.43,22.76,20.67
957,Books,Paperback LightSeaGreen 758,21.48,13.41,8.07
958,Books,Hardcover LightGreen 573,8.07,5.4,2.67
959,Books,E-book Navy 584,42.46,26.51,15.95
960,Books,Hardcover LightCyan 603,44.85,28.34,16.51
961,Books,Hardcover LightGoldenRodYellow 786,27.05,20.22,6.83
962,Books,Hardcover Gray 141,37.8,23.46,14.34
963,Books,E-book Purple 496,16.82,10.08,6.74
964,Books,Paperback LightBlue 178,8.55,4.84,3.71
965,Books,E-book GhostWhite 190,41.42,21.97,19.45
966,Books,Hardcover LemonChiffon 797,29.53,15.25,14.28
967,Books,Hardcover LavenderBlush 156,36.42,23.48,12.94
968,Books,E-book DeepSkyBlue 697,35.48,22.19,13.29
969,Books,Hardcover LightSkyBlue 992,49.91,37.19,12.72
970,Books,E-book Gold 630,9.84,5.91,3.93
971,Books,Hardcover MediumOrchid 632,11.75,7.77,3.98
972,Books,Paperback Coral 779,7.07,4.35,2.72
973,Books,Paperback Orchid 530,29.12,19.02,10.1
974,Books,E-book LightCoral 987,5.4,3.19,2.21
975,Books,Paperback LemonChiffon 363,40.69,30.8,9.89
976,Books,Paperback Tan 649,12.49,6.44,6.05
977,Books,E-book Violet 600,20.57,13.15,7.42
978,Books,E-book Lavender 920,30.44,18.56,11.88
979,Books,Paperback DarkGreen 669,12.41,9.63,2.78
980,Books,E-book SandyBrown 645,5.4,3.21,2.19
981,Books,Hardcover Blue 431,22.22,14.88,7.34
982,Books,Hardcover DarkKhaki 398,15.86,11.72,4.14
983,Books,Hardcover AntiqueWhite 706,36.4,26.96,9.44
984,Books,E-book Sienna 555,24.37,19.02,5.35
985,Books,Hardcover Lavender 544,44.27,22.9,21.37
986,Books,E-book RosyBrown 173,8.85,4.79,4.06
987,Books,E-book Navy 838,26.37,13.3,13.07
988,Books,E-book BlueViolet 326,37.65,20.68,16.97
989,Books,E-book LightYellow 921,36.86,26.71,10.15
990,Books,Hardcover Lavender 896,28.12,15.4,12.72
991,Books,E-book DarkOrchid 197,12.72,6.74,5.98
992,Books,Hardcover BurlyWood 524,39.86,31.3,8.56
993,Books,Hardcover Gold 553,33.97,19.61,14.36
994,Books,E-book GoldenRod 812,22.96,17.46,5.5
995,Books,Hardcover Crimson 400,4.96,3.72,1.24
996,Books,Hardcover Navy 823,44.11,32.6,11.51
997,Books,E-book Thistle 364,36.81,21.82,14.99
998,Books,Paperback Fuchsia 918,28.79,16.25,12.54
999,Books,E-book RosyBrown 133,49.06,30.29,18.77
1000,Books,Paperback LightGoldenRodYellow 328,20.86,14.44,6.42
1001,Books,E-book AntiqueWhite 575,28.65,15.13,13.52
1002,Books,Hardcover DarkMagenta 795,37.23,23.42,13.81
1003,Books,Paperback MediumVioletRed 225,8.38,6.27,2.11
1004,Books,E-book IndianRed 636,46.4,37.07,9.33
1005,Books,E-book Blue 118,6.43,4.16,2.27
1006,Books,Paperback NavajoWhite 305,44.8,34.67,10.13
1007,Books,Paperback MediumSpringGreen 697,16.16,9.55,6.61
1008,Books,E-book DarkTurquoise 581,38.54,21.6,16.94
1009,Books,Paperback Brown 332,39.09,28.52,10.57
1010,Books,E-book GreenYellow 713,46.46,23.68,22.78
1011,Books,Hardcover LightCyan 255,48.47,29.24,19.23
1012,Books,E-book Blue 458,17.1,9.43,7.67
1013,Books,Paperback GreenYellow 472,25.61,15.34,10.27
1014,Books,Hardcover Aqua 928,8.15,6.11,2.04
1015,Books,Hardcover MediumOrchid 864,37.01,23.56,13.45
1016,Books,E-book PaleTurquoise 502,8.31,4.56,3.75
1017,Books,Paperback Navy 693,4.69,2.4,2.29
1018,Books,Hardcover GhostWhite 525,22.41,15.89,6.52
1019,Books,E-book Magenta 845,42.35,22.14,20.21
1020,Books,E-book Crimson 778,37.51,22.8,14.71
1021,Books,Hardcover GreenYellow 994,18.59,13.99,4.6
1022,Books,Paperback BlanchedAlmond 209,17.26,9.98,7.28
1023,Books,Hardcover Snow 648,8.5,5.52,2.98
1024,Books,E-book SkyBlue 267,8.53,5.46,3.07
1025,Books,E-book Coral 475,28.17,18.37,9.8
1026,Books,Hardcover PaleTurquoise 230,16.32,10.88,5.44
1027,Toys,Board Game DarkGreen 345,59.77,39.47,20.3
1028,Toys,Puzzle Orchid 600,7.12,5.57,1.55
1029,Toys,Building Blocks DeepSkyBlue 189,21.61,15.63,5.98
1030,Toys,Board Game White 131,17.37,10.06,7.31
1031,Toys,Doll DarkGoldenRod 398,35.1,23.01,12.09
1032,Toys,Building Blocks DodgerBlue 692,71.9,37.77,34.13
1033,Toys,Board Game Orchid 902,23.31,15.82,7.49
1034,Toys,Building Blocks LightPink 351,58.6,30.39,28.21
1035,Toys,Puzzle PaleTurquoise 142,50.34,40.01,10.33
1036,Toys,Board Game LightSkyBlue 934,51.75,36.62,15.13
1037,Toys,Action Figure Linen 572,31.31,23.27,8.04
1038,Toys,Building Blocks PapayaWhip 521,74.14,37.31,36.83
1039,Toys,Doll CadetBlue 251,8.39,6.18,2.21
1040,Toys,Building Blocks Magenta 452,56.23,30.67,25.56
1041,Toys,Board Game MintCream 802,21.08,16.39,4.69
1042,Toys,Action Figure PapayaWhip 102,58.44,30.39,28.05
1043,Toys,Doll PapayaWhip 437,8.79,5.78,3.01
1044,Toys,Puzzle Azure 303,61.61,42.57,19.04
1045,Toys,Puzzle Moccasin 194,68.58,50.47,18.11
1046,Toys,Action Figure Gray 604,49.13,36.41,12.72
1047,Toys,Doll OrangeRed 410,15.99,11.97,4.02
1048,Toys,Puzzle PaleGreen 921,61.13,45.83,15.3
1049,Toys,Building Blocks GreenYellow 755,18.19,11.2,6.99
1050,Toys,Building Blocks AntiqueWhite 644,28.12,22.17,5.95
1051,Toys,Puzzle PowderBlue 921,11.03,8.11,2.92
1052,Toys,Action Figure DimGray 345,61.55,46.42,15.13
1053,Toys,Board Game Peru 998,49.48,33.08,16.4
1054,Toys,Doll DarkOrange 827,48.55,37.87,10.68
1055,Toys,Puzzle DarkGoldenRod 912,35.01,25.74,9.27
1056,Toys,Action Figure PaleGreen 189,67.11,41.73,25.38
1057,Toys,Board Game Moccasin 447,54.28,40.76,13.52
1058,Toys,Building Blocks Salmon 412,72.91,45.79,27.12
1059,Toys,Puzzle DodgerBlue 213,28.23,19.23,9.0
1060,Toys,Doll DarkSeaGreen 568,36.98,25.2,11.78
1061,Toys,Board Game Aquamarine 462,30.82,17.39,13.43
1062,Toys,Doll CadetBlue 399,68.5,46.98,21.52
1063,Toys,Action Figure DarkTurquoise 818,12.51,7.27,5.24
1064,Toys,Doll Orchid 347,36.15,23.91,12.24
1065,Toys,Puzzle DarkCyan 484,22.01,15.15,6.86
1066,Toys,Board Game NavajoWhite 254,34.84,20.9,13.94
1067,Toys,Action Figure Tan 935,18.39,11.13,7.26
1068,Toys,Building Blocks FloralWhite 415,71.27,56.17,15.1
1069,Toys,Doll DarkViolet 909,29.57,22.56,7.01
1070,Toys,Building Blocks MediumVioletRed 266,20.02,15.0,5.02
1071,Toys,Doll LightSkyBlue 279,45.01,22.51,22.5
1072,Toys,Puzzle DodgerBlue 928,75.93,48.32,27.61
1073,Toys,Action Figure Turquoise 665,60.51,42.53,17.98
1074,Toys,Building Blocks FloralWhite 871,55.29,29.88,25.41
1075,Toys,Action Figure CornflowerBlue 738,55.31,28.91,26.4
1076,Toys,Action Figure DarkMagenta 470,38.86,30.6,8.26
1077,Toys,Action Figure OliveDrab 484,54.93,37.88,17.05
1078,Toys,Building Blocks SlateGray 770,65.84,34.1,31.74
1079,Toys,Doll Gray 118,42.51,30.07,12.44
1080,Toys,Puzzle LimeGreen 221,70.77,54.24,16.53
1081,Toys,Building Blocks DarkSalmon 624,33.91,20.12,13.79
1082,Toys,Board Game Brown 135,59.94,43.45,16.49
1083,Toys,Action Figure SkyBlue 377,41.7,20.94,20.76
1084,Toys,Board Game Maroon 620,19.89,15.42,4.47
1085,Toys,Puzzle CadetBlue 703,79.83,44.07,35.76
1086,Toys,Action Figure Orange 891,52.42,30.01,22.41
1087,Toys,Building Blocks DarkCyan 517,7.91,5.26,2.65
1088,Toys,Puzzle DodgerBlue 489,65.56,46.09,19.47
1089,Toys,Doll Indigo 807,77.26,55.08,22.18
1090,Toys,Action Figure PaleGreen 607,29.99,22.49,7.5
1091,Toys,Puzzle Gray 243,64.73,39.11,25.62
1092,Toys,Board Game Sienna 266,44.18,33.72,10.46
1093,Toys,Action Figure Gainsboro 419,60.64,33.42,27.22
1094,Toys,Puzzle IndianRed 895,49.46,39.14,10.32
1095,Toys,Action Figure BlueViolet 416,77.2,42.93,34.27
1096,Toys,Doll PaleGoldenRod 548,20.6,12.28,8.32
1097,Toys,Doll Tomato 503,14.02,8.1,5.92
1098,Toys,Action Figure DimGray 373,34.53,27.25,7.28
1099,Toys,Puzzle OliveDrab 561,21.09,16.29,4.8
1100,Toys,Building Blocks MintCream 897,67.95,46.96,20.99
1101,Toys,Action Figure DarkRed 648,9.25,5.4,3.85
1102,Toys,Doll DeepPink 521,54.94,41.45,13.49
1103,Toys,Puzzle LightBlue 505,26.38,16.06,10.32
1104,Toys,Building Blocks GoldenRod 224,66.01,49.87,16.14
1105,Toys,Action Figure BlueViolet 644,39.27,19.77,19.5
1106,Toys,Building Blocks Blue 468,28.61,19.47,9.14
1107,Toys,Action Figure MediumBlue 996,78.56,60.16,18.4
1108,Toys,Building Blocks DarkOrchid 948,13.13,8.94,4.19
1109,Toys,Doll Orange 414,67.75,48.34,19.41
1110,Toys,Board Game SaddleBrown 749,53.71,42.44,11.27
1111,Toys,Puzzle Linen 908,63.32,39.15,24.17
1112,Toys,Action Figure PeachPuff 444,35.6,23.14,12.46
1113,Toys,Action Figure Linen 246,70.01,49.96,20.05
1114,Toys,Building Blocks LightBlue 395,60.44,37.72,22.72
1115,Toys,Board Game Peru 523,21.77,15.34,6.43
1116,Toys,Puzzle Orange 783,43.16,32.61,10.55
1117,Toys,Board Game NavajoWhite 687,48.76,30.29,18.47
1118,Toys,Action Figure RosyBrown 973,64.11,45.12,18.99
1119,Toys,Board Game SteelBlue 872,17.19,12.06,5.13
1120,Toys,Board Game Purple 134,43.04,33.12,9.92
1121,Toys,Doll Fuchsia 821,71.02,38.31,32.71
1122,Toys,Doll Beige 168,51.31,29.89,21.42
1123,Toys,Building Blocks AliceBlue 722,50.76,33.13,17.63
1124,Toys,Board Game SlateGray 468,72.89,43.21,29.68
1125,Toys,Building Blocks SeaGreen 468,78.14,57.87,20.27
1126,Toys,Puzzle LavenderBlush 958,57.76,30.13,27.63
1127,Toys,Action Figure RosyBrown 882,22.16,14.12,8.04
1128,Toys,Board Game Salmon 556,39.07,25.44,13.63
1129,Toys,Building Blocks Fuchsia 140,47.06,34.93,12.13
1130,Toys,Building Blocks Sienna 329,67.23,35.84,31.39
1131,Toys,Action Figure PaleGoldenRod 438,52.58,31.65,20.93
1132,Toys,Building Blocks DarkMagenta 912,48.07,27.18,20.89
1133,Toys,Board Game CornflowerBlue 691,26.85,21.27,5.58
1134,Toys,Building Blocks DarkSalmon 277,58.77,33.32,25.45
1135,Toys,Puzzle MintCream 483,66.0,38.31,27.69
1136,Toys,Puzzle Plum 191,76.63,44.61,32.02
1137,Toys,Building Blocks Moccasin 702,14.32,8.84,5.48
1138,Toys,Doll DarkGoldenRod 156,22.74,17.29,5.45
1139,Toys,Action Figure Red 357,77.14,46.19,30.95
1140,Toys,Puzzle Tan 541,53.49,35.98,17.51
1141,Toys,Doll Teal 732,77.72,59.39,18.33
1142,Toys,Doll BlueViolet 214,20.11,13.77,6.34
1143,Toys,Doll BlueViolet 178,18.25,13.28,4.97
1144,Toys,Building Blocks DarkSeaGreen 909,7.22,5.29,1.93
1145,Toys,Board Game DarkBlue 873,63.23,35.43,27.8
1146,Toys,Action Figure Maroon 857,61.33,48.11,13.22
1147,Toys,Building Blocks Teal 310,59.24,30.73,28.51
1148,Toys,Doll Cyan 839,6.96,5.28,1.68
1149,Toys,Building Blocks CadetBlue 267,25.52,15.48,10.04
1150,Toys,Building Blocks Tan 413,52.78,42.09,10.69
1151,Toys,Puzzle OldLace 463,9.27,5.12,4.15
1152,Toys,Doll DarkSlateBlue 565,72.52,53.76,18.76
1153,Toys,Puzzle Bisque 472,31.38,23.77,7.61
1154,Toys,Doll Coral 445,41.97,22.03,19.94
1155,Toys,Action Figure DarkOliveGreen 231,41.24,30.79,10.45
1156,Toys,Puzzle GoldenRod 498,45.09,25.94,19.15
1157,Toys,Board Game DarkSeaGreen 297,32.18,22.43,9.75
1158,Toys,Action Figure SlateGray 547,75.95,60.32,15.63
1159,Toys,Doll LightSlateGray 547,17.91,13.77,4.14
1160,Toys,Board Game FireBrick 845,16.24,8.66,7.58
1161,Toys,Building Blocks Indigo 932,45.31,23.03,22.28
1162,Toys,Puzzle Coral 686,40.31,20.68,19.63
1163,Toys,Building Blocks MediumVioletRed 446,73.63,55.78,17.85
1164,Toys,Building Blocks LightCoral 887,47.41,30.27,17.14
1165,Toys,Board Game DimGray 463,6.54,3.67,2.87
1166,Toys,Doll MediumBlue 998,71.16,37.67,33.49
1167,Toys,Board Game LightSalmon 685,75.92,47.98,27.94
1168,Toys,Building Blocks SaddleBrown 550,74.12,52.3,21.82
1169,Toys,Puzzle DarkTurquoise 982,48.19,34.49,13.7
1170,Toys,Doll LightCyan 982,18.5,12.87,5.63
1171,Toys,Board Game SteelBlue 583,59.05,37.84,21.21
1172,Toys,Building Blocks Silver 713,16.49,12.74,3.75
1173,Toys,Doll HoneyDew 334,10.64,6.08,4.56
1174,Toys,Puzzle LightGray 943,35.03,25.8,9.23
1175,Toys,Board Game Tan 139,52.91,38.23,14.68
1176,Toys,Board Game LavenderBlush 921,12.94,10.26,2.68
1177,Toys,Puzzle MediumAquaMarine 346,8.82,4.54,4.28
1178,Toys,Board Game Navy 669,63.38,32.53,30.85
1179,Toys,Building Blocks Blue 257,74.03,42.85,31.18
1180,Toys,Doll Gray 206,7.35,5.34,2.01
1181,Toys,Puzzle Gainsboro 266,19.83,14.72,5.11
1182,Toys,Building Blocks PaleGreen 905,43.9,23.34,20.56
1183,Toys,Doll DodgerBlue 971,73.81,36.96,36.85
1184,Toys,Puzzle LightSeaGreen 614,47.14,35.19,11.95
1185,Toys,Building Blocks MediumOrchid 918,51.87,35.19,16.68
1186,Toys,Building Blocks OldLace 658,11.74,6.06,5.68
1187,Toys,Building Blocks FloralWhite 107,27.53,17.04,10.49
1188,Toys,Building Blocks LightGray 949,61.13,31.01,30.12
1189,Toys,Building Blocks DarkOrange 225,66.05,42.1,23.95
1190,Toys,Board Game Wheat 727,55.71,44.29,11.42
1191,Toys,Puzzle BurlyWood 196,46.41,28.11,18.3
1192,Toys,Puzzle MistyRose 968,60.03,45.32,14.71
1193,Toys,Puzzle RoyalBlue 416,12.64,7.36,5.28
1194,Toys,Action Figure Turquoise 442,16.94,11.55,5.39
1195,Toys,Board Game DarkKhaki 216,6.51,3.4,3.11
1196,Toys,Building Blocks LightCoral 517,21.83,13.44,8.39
1197,Toys,Building Blocks WhiteSmoke 876,48.51,27.32,21.19
