order_id,product_id,unit_price_usd,quantity,line_total_usd
21530,1056,67.11,1,67.11
21530,1090,29.99,2,59.98
21531,1039,8.39,1,8.39
21532,408,85.51,1,85.51
21533,629,86.46,1,86.46
21534,1076,38.86,1,38.86
21534,969,49.91,1,49.91
21534,880,34.02,1,34.02
21534,773,194.49,1,194.49
21535,623,27.51,1,27.51
21536,327,42.09,1,42.09
21537,578,112.0,1,112.0
21538,792,27.6,1,27.6
21539,235,128.43,1,128.43
21540,694,175.5,1,175.5
21541,197,72.61,1,72.61
21542,1004,46.4,1,46.4
21542,1188,61.13,1,61.13
21542,1158,75.95,2,151.9
21542,1175,52.91,1,52.91
21543,918,31.71,1,31.71
21544,438,14.82,1,14.82
21545,1081,33.91,1,33.91
21546,763,39.42,1,39.42
21546,753,43.66,1,43.66
21547,705,13.68,1,13.68
21548,866,25.45,1,25.45
21548,922,17.83,1,17.83
21549,429,27.21,2,54.42
21550,1164,47.41,1,47.41
21550,588,77.6,1,77.6
21550,509,35.25,1,35.25
21551,655,161.02,1,161.02
21552,376,65.21,3,195.63
21552,368,28.57,1,28.57
21553,805,14.56,1,14.56
21554,952,48.58,1,48.58
21555,850,17.33,1,17.33
21556,772,24.33,1,24.33
21557,275,44.2,1,44.2
21558,573,244.71,1,244.71
21558,846,39.6,1,39.6
21559,532,16.04,2,32.08
21559,521,64.16,1,64.16
21559,620,55.39,1,55.39
21560,602,66.63,1,66.63
21560,642,82.91,1,82.91
21561,240,69.35,1,69.35
21561,677,72.65,1,72.65
21561,1071,45.01,1,45.01
21562,983,36.4,1,36.4
21562,896,7.58,1,7.58
21562,1009,39.09,1,39.09
21562,912,28.57,1,28.57
21563,969,49.91,1,49.91
21563,244,51.57,1,51.57
21564,257,52.66,1,52.66
21565,466,51.43,1,51.43
21565,466,51.43,1,51.43
21566,95,77.91,1,77.91
21567,787,111.92,3,335.76
21568,1022,17.26,1,17.26
21568,564,107.54,1,107.54
21569,601,39.84,1,39.84
21569,623,27.51,1,27.51
21570,879,12.97,1,12.97
21571,45,113.56,1,113.56
21571,60,79.45,1,79.45
21572,676,78.93,1,78.93
21572,941,25.48,1,25.48
21572,217,122.23,3,366.69
21572,1116,43.16,1,43.16
21573,1042,58.44,1,58.44
21573,556,105.68,1,105.68
21574,1099,21.09,3,63.27
21574,258,169.54,4,678.16
21574,287,45.87,1,45.87
21574,927,34.0,1,34.0
21575,935,43.79,1,43.79
21575,541,24.28,1,24.28
21575,801,138.66,1,138.66
21576,846,39.6,1,39.6
21576,801,138.66,2,277.32
21576,831,21.83,1,21.83
21577,1014,8.15,1,8.15
21578,396,45.09,1,45.09
21579,1107,78.56,1,78.56
21579,408,85.51,1,85.51
21580,533,150.16,1,150.16
21581,1063,12.51,1,12.51
21581,1041,21.08,1,21.08
21581,1016,8.31,2,16.62
21581,817,52.01,1,52.01
21582,1151,9.27,1,9.27
21582,1032,71.9,1,71.9
21582,1032,71.9,1,71.9
21583,642,82.91,3,248.73
21584,528,173.62,1,173.62
21585,1162,40.31,1,40.31
21586,484,71.16,1,71.16
21587,132,78.5,2,157.0
21588,930,19.35,1,19.35
21588,686,25.79,1,25.79
21588,1163,73.63,1,73.63
21589,446,75.09,1,75.09
21590,405,5.63,2,11.26
21590,375,71.07,1,71.07
21591,628,35.76,1,35.76
21592,1189,66.05,1,66.05
21592,1160,16.24,1,16.24
21593,1007,16.16,1,16.16
21593,908,6.4,1,6.4
21594,580,235.5,1,235.5
21594,405,5.63,1,5.63
21595,490,30.1,1,30.1
21596,1102,54.94,1,54.94
21596,999,49.06,1,49.06
21596,1097,14.02,1,14.02
21597,953,19.56,1,19.56
21597,253,123.94,1,123.94
21597,234,102.76,4,411.04
21597,348,116.77,1,116.77
21598,601,39.84,1,39.84
21598,541,24.28,1,24.28
21599,289,19.15,1,19.15
21600,646,140.29,2,280.58
21600,575,46.92,1,46.92
21600,1119,17.19,1,17.19
21601,147,207.65,1,207.65
21602,645,143.56,1,143.56
21602,778,65.47,1,65.47
21603,517,142.24,1,142.24
21603,834,143.21,1,143.21
21604,792,27.6,1,27.6
21604,748,44.44,4,177.76
21605,387,31.86,1,31.86
21605,781,114.54,1,114.54
21605,696,81.88,1,81.88
21606,755,150.53,3,451.59
21606,321,185.93,1,185.93
21607,981,22.22,1,22.22
21608,961,27.05,2,54.1
21609,357,76.6,1,76.6
21609,490,30.1,1,30.1
21610,1023,8.5,1,8.5
21610,440,109.17,1,109.17
21611,548,30.71,1,30.71
21612,1035,50.34,1,50.34
21613,1187,27.53,1,27.53
21613,1188,61.13,3,183.39
21614,1012,17.1,1,17.1
21615,929,15.33,1,15.33
21615,1005,6.43,1,6.43
21616,976,12.49,1,12.49
21616,860,31.86,3,95.58
21617,420,64.99,1,64.99
21617,474,75.35,1,75.35
21618,618,78.74,1,78.74
21619,703,170.12,1,170.12
21620,488,77.09,1,77.09
21620,846,39.6,1,39.6
21620,818,77.3,1,77.3
21620,1091,64.73,1,64.73
21621,619,119.89,4,479.56
21622,959,42.46,1,42.46
21623,495,82.0,1,82.0
21623,740,63.55,4,254.2
21624,798,127.26,1,127.26
21624,349,106.21,1,106.21
21625,369,7.41,1,7.41
21625,358,8.79,1,8.79
21625,1143,18.25,1,18.25
21626,282,30.71,1,30.71
21626,256,56.6,1,56.6
21627,244,51.57,1,51.57
21627,786,144.15,1,144.15
21627,239,28.96,1,28.96
21627,215,37.17,1,37.17
21628,197,72.61,1,72.61
21628,313,137.37,1,137.37
21629,751,55.23,1,55.23
21630,1029,21.61,1,21.61
21630,387,31.86,1,31.86
21631,507,48.32,1,48.32
21631,1004,46.4,2,92.8
21632,1028,7.12,2,14.24
21633,997,36.81,2,73.62
21633,969,49.91,1,49.91
21633,1008,38.54,1,38.54
21633,187,127.56,1,127.56
21634,357,76.6,1,76.6
21635,1110,53.71,1,53.71
21636,859,29.51,1,29.51
21636,455,58.82,1,58.82
21636,670,26.4,3,79.2
21637,857,39.47,4,157.88
21637,763,39.42,1,39.42
21638,693,55.28,1,55.28
21638,571,97.95,1,97.95
21638,432,119.56,2,239.12
21639,1081,33.91,1,33.91
21639,1090,29.99,1,29.99
21639,14,76.66,1,76.66
21639,142,74.16,1,74.16
21640,995,4.96,1,4.96
21641,770,39.58,1,39.58
21641,789,138.46,1,138.46
21642,453,61.51,1,61.51
21642,690,65.07,2,130.14
21642,476,29.44,1,29.44
21643,809,36.85,1,36.85
21644,128,191.98,1,191.98
21644,155,202.11,1,202.11
21645,1052,61.55,1,61.55
21646,1034,58.6,1,58.6
21647,686,25.79,1,25.79
21647,410,77.25,1,77.25
21647,1084,19.89,1,19.89
21648,484,71.16,1,71.16
21649,447,81.87,4,327.48
21649,937,10.23,1,10.23
21650,1172,16.49,1,16.49
21651,1009,39.09,1,39.09
21651,989,36.86,1,36.86
21651,928,40.47,1,40.47
21652,1194,16.94,1,16.94
21653,267,176.9,1,176.9
21653,891,12.97,1,12.97
21653,1113,70.01,1,70.01
21654,982,15.86,2,31.72
21655,711,39.11,1,39.11
21655,1192,60.03,1,60.03
21656,1144,7.22,1,7.22
21657,226,107.15,1,107.15
21658,893,11.57,1,11.57
21658,949,9.03,4,36.12
21658,891,12.97,1,12.97
21659,262,12.73,1,12.73
21660,199,164.7,1,164.7
21661,1181,19.83,3,59.49
21662,863,22.89,1,22.89
21662,640,252.74,1,252.74
21663,364,113.6,1,113.6
21663,467,44.65,1,44.65
21663,444,26.35,1,26.35
21664,860,31.86,1,31.86
21665,344,25.17,1,25.17
21665,344,25.17,1,25.17
21666,344,25.17,1,25.17
21666,922,17.83,1,17.83
21667,743,70.3,1,70.3
21667,822,119.2,1,119.2
21667,556,105.68,1,105.68
21667,365,17.88,1,17.88
21668,901,23.23,1,23.23
21669,666,151.2,1,151.2
21670,1097,14.02,1,14.02
21670,796,10.91,1,10.91
21670,727,154.29,1,154.29
21671,195,114.98,1,114.98
21671,1032,71.9,1,71.9
21672,908,6.4,1,6.4
21672,938,19.76,1,19.76
21673,891,12.97,1,12.97
21674,1007,16.16,1,16.16
21675,1108,13.13,1,13.13
21675,1188,61.13,4,244.52
21675,879,12.97,1,12.97
21675,1137,14.32,1,14.32
21676,981,22.22,3,66.66
21676,1105,39.27,1,39.27
21676,924,30.84,4,123.36
21677,1174,35.03,1,35.03
21678,504,11.97,3,35.91
21679,350,101.8,1,101.8
21679,368,28.57,4,114.28
21680,109,405.24,1,405.24
21680,154,32.05,1,32.05
21681,319,81.13,1,81.13
21681,330,44.73,1,44.73
21682,845,60.97,1,60.97
21683,946,11.39,1,11.39
21684,486,117.79,1,117.79
21684,1017,4.69,1,4.69
21685,107,38.75,1,38.75
21685,827,14.55,1,14.55
21686,835,104.72,1,104.72
21686,795,19.05,1,19.05
21687,733,53.67,4,214.68
21688,226,107.15,3,321.45
21688,229,90.39,1,90.39
21689,1135,66.0,1,66.0
21690,883,32.47,1,32.47
21691,403,30.58,1,30.58
21691,451,31.93,1,31.93
21691,377,5.5,1,5.5
21691,176,31.77,1,31.77
21691,494,38.71,1,38.71
21692,1054,48.55,1,48.55
21693,911,3.5,2,7.0
21693,478,53.48,1,53.48
21693,881,45.94,2,91.88
21694,1053,49.48,1,49.48
21695,980,5.4,1,5.4
21695,486,117.79,1,117.79
21696,937,10.23,1,10.23
21696,938,19.76,1,19.76
21697,289,19.15,1,19.15
21698,69,177.84,1,177.84
21698,864,10.21,1,10.21
21698,375,71.07,1,71.07
21698,782,54.13,1,54.13
21699,625,160.11,4,640.44
21700,612,44.18,1,44.18
21701,1124,72.89,1,72.89
21702,1153,31.38,1,31.38
21703,328,48.07,1,48.07
21703,908,6.4,1,6.4
21704,215,37.17,1,37.17
21705,742,142.71,2,285.42
21706,514,66.53,1,66.53
21707,893,11.57,1,11.57
21708,611,144.19,1,144.19
21709,1109,67.75,1,67.75
21709,866,25.45,4,101.8
21710,769,9.69,1,9.69
21710,882,13.72,1,13.72
21711,429,27.21,3,81.63
21711,1142,20.11,1,20.11
21711,449,66.04,1,66.04
21712,501,46.78,1,46.78
21712,381,31.63,1,31.63
21712,155,202.11,1,202.11
21712,354,58.99,1,58.99
21713,173,28.04,1,28.04
21714,1114,60.44,1,60.44
21715,941,25.48,1,25.48
21715,1087,7.91,1,7.91
21716,300,29.19,1,29.19
21716,215,37.17,1,37.17
21717,375,71.07,2,142.14
21718,576,172.43,1,172.43
21718,573,244.71,1,244.71
21719,1121,71.02,1,71.02
21720,358,8.79,1,8.79
21720,365,17.88,1,17.88
21721,885,12.55,1,12.55
21721,319,81.13,1,81.13
21722,771,116.17,1,116.17
21723,642,82.91,4,331.64
21723,669,17.6,1,17.6
21723,1043,8.79,1,8.79
21723,683,79.52,1,79.52
21724,759,128.62,1,128.62
21724,731,87.03,1,87.03
21724,839,20.73,3,62.19
21724,805,14.56,1,14.56
21725,806,76.04,1,76.04
21726,288,19.86,1,19.86
21727,403,30.58,1,30.58
21728,946,11.39,1,11.39
21728,732,34.22,1,34.22
21729,965,41.42,1,41.42
21729,973,29.12,1,29.12
21729,1170,18.5,1,18.5
21730,851,73.5,1,73.5
21730,437,41.84,1,41.84
21731,1045,68.58,1,68.58
21731,946,11.39,1,11.39
21731,366,15.06,1,15.06
21732,209,223.44,1,223.44
21733,1002,37.23,1,37.23
21733,976,12.49,1,12.49
21733,699,135.25,2,270.5
21733,916,40.78,1,40.78
21733,968,35.48,1,35.48
21734,861,7.39,1,7.39
21734,930,19.35,1,19.35
21735,219,36.15,1,36.15
21735,402,6.45,1,6.45
21736,487,16.73,1,16.73
21736,565,91.63,4,366.52
21737,939,24.28,1,24.28
21738,946,11.39,1,11.39
21738,457,13.67,1,13.67
21739,620,55.39,1,55.39
21740,891,12.97,1,12.97
21740,223,123.63,1,123.63
21740,451,31.93,1,31.93
21741,1118,64.11,1,64.11
21741,817,52.01,4,208.04
21742,865,13.81,1,13.81
21742,944,18.98,1,18.98
21742,846,39.6,1,39.6
21742,1009,39.09,1,39.09
21743,879,12.97,1,12.97
21744,987,26.37,1,26.37
21745,544,102.58,1,102.58
21745,1093,60.64,2,121.28
21746,1149,25.52,3,76.56
21746,1101,9.25,4,37.0
21746,1098,34.53,1,34.53
21746,239,28.96,1,28.96
21746,1067,18.39,1,18.39
21746,142,74.16,1,74.16
21747,986,8.85,1,8.85
21748,541,24.28,1,24.28
21748,24,42.86,3,128.58
21749,637,137.66,1,137.66
21749,550,191.48,1,191.48
21750,1142,20.11,3,60.33
21751,419,87.49,1,87.49
21751,347,78.12,4,312.48
21752,195,114.98,1,114.98
21753,862,39.06,2,78.12
21754,991,12.72,1,12.72
21755,1082,59.94,1,59.94
21755,413,76.48,1,76.48
21756,538,58.26,1,58.26
21757,947,15.01,1,15.01
21757,980,5.4,1,5.4
21758,173,28.04,1,28.04
21758,1106,28.61,1,28.61
21758,368,28.57,1,28.57
21759,969,49.91,1,49.91
21760,695,112.18,1,112.18
21761,425,82.61,2,165.22
21761,370,87.31,1,87.31
21762,1132,48.07,4,192.28
21762,1090,29.99,1,29.99
21762,1181,19.83,1,19.83
21763,289,19.15,1,19.15
21763,32,179.77,1,179.77
21763,179,109.33,3,327.99
21764,249,54.58,1,54.58
21765,1063,12.51,1,12.51
21765,478,53.48,1,53.48
21766,889,7.16,1,7.16
21766,1154,41.97,4,167.88
21766,252,166.8,1,166.8
21767,1131,52.58,1,52.58
21768,953,19.56,1,19.56
21768,278,51.23,3,153.69
21768,659,215.51,2,431.02
21768,319,81.13,1,81.13
21769,891,12.97,1,12.97
21769,123,81.79,4,327.16
21769,694,175.5,1,175.5
21770,1039,8.39,1,8.39
21771,67,500.91,1,500.91
21771,373,93.9,1,93.9
21772,792,27.6,1,27.6
21773,1181,19.83,1,19.83
21773,1140,53.49,3,160.47
21773,987,26.37,1,26.37
21774,949,9.03,1,9.03
21775,1181,19.83,2,39.66
21776,1117,48.76,1,48.76
21777,308,44.46,4,177.84
21777,1048,61.13,1,61.13
21777,179,109.33,1,109.33
21778,245,223.9,1,223.9
21779,1124,72.89,1,72.89
21780,861,7.39,1,7.39
21781,974,5.4,1,5.4
21781,975,40.69,1,40.69
21781,925,40.19,1,40.19
21782,1174,35.03,1,35.03
21782,1132,48.07,2,96.14
21783,769,9.69,1,9.69
21784,615,210.89,1,210.89
21785,367,59.87,1,59.87
21785,1137,14.32,1,14.32
21785,362,92.6,1,92.6
21786,938,19.76,1,19.76
21786,567,160.32,1,160.32
21787,370,87.31,1,87.31
21788,524,260.98,1,260.98
21789,435,83.06,2,166.12
21790,709,30.12,1,30.12
21791,418,16.63,1,16.63
21791,198,138.99,1,138.99
21792,424,13.65,1,13.65
21792,1105,39.27,1,39.27
21792,419,87.49,1,87.49
21793,427,119.34,1,119.34
21793,695,112.18,1,112.18
21793,856,40.42,1,40.42
21794,403,30.58,1,30.58
21794,927,34.0,1,34.0
21794,484,71.16,1,71.16
21795,387,31.86,1,31.86
21796,234,102.76,4,411.04
21797,166,440.16,1,440.16
21798,1095,77.2,1,77.2
21798,737,113.27,1,113.27
21799,1105,39.27,1,39.27
21800,797,65.59,1,65.59
21801,957,21.48,1,21.48
21801,625,160.11,1,160.11
21801,1070,20.02,1,20.02
21801,231,10.91,1,10.91
21802,418,16.63,1,16.63
21802,541,24.28,1,24.28
21803,884,15.33,1,15.33
21804,1112,35.6,1,35.6
21805,352,74.14,1,74.14
21806,730,55.94,1,55.94
21807,986,8.85,1,8.85
21808,95,77.91,1,77.91
21808,121,30.61,1,30.61
21808,115,123.05,1,123.05
21809,327,42.09,1,42.09
21810,238,86.69,1,86.69
21810,1131,52.58,1,52.58
21810,1133,26.85,1,26.85
21811,1139,77.14,3,231.42
21812,965,41.42,3,124.26
21812,912,28.57,1,28.57
21813,735,65.48,1,65.48
21814,891,12.97,1,12.97
21814,875,45.43,1,45.43
21815,891,12.97,1,12.97
21816,288,19.86,1,19.86
21816,905,9.95,3,29.85
21817,419,87.49,1,87.49
21817,389,45.08,1,45.08
21817,205,96.96,1,96.96
21818,949,9.03,1,9.03
21818,1007,16.16,1,16.16
21818,877,23.75,1,23.75
21819,1045,68.58,1,68.58
21819,895,45.85,1,45.85
21820,409,78.78,1,78.78
21821,1147,59.24,1,59.24
21822,1138,22.74,1,22.74
21822,1147,59.24,1,59.24
21822,879,12.97,4,51.88
21822,1064,36.15,1,36.15
21823,1090,29.99,1,29.99
21823,1073,60.51,1,60.51
21824,77,171.64,1,171.64
21824,969,49.91,1,49.91
21825,997,36.81,3,110.43
21826,796,10.91,1,10.91
21826,690,65.07,1,65.07
21826,533,150.16,1,150.16
21827,374,66.86,1,66.86
21827,443,33.75,1,33.75
21828,1130,67.23,1,67.23
21829,817,52.01,1,52.01
21829,197,72.61,1,72.61
21830,1004,46.4,3,139.2
21830,537,138.92,4,555.68
21830,842,42.32,4,169.28
21831,680,123.64,2,247.28
21832,979,12.41,1,12.41
21833,1143,18.25,1,18.25
21833,984,24.37,1,24.37
21834,497,98.99,1,98.99
21835,336,48.21,2,96.42
21836,467,44.65,1,44.65
21837,200,66.34,1,66.34
21837,237,195.47,1,195.47
21838,5,63.69,1,63.69
21839,1185,51.87,1,51.87
21840,912,28.57,2,57.14
21840,104,179.28,1,179.28
21840,426,39.9,1,39.9
21841,964,8.55,1,8.55
21842,1018,22.41,1,22.41
21842,1023,8.5,1,8.5
21842,952,48.58,1,48.58
21843,742,142.71,2,285.42
21843,1194,16.94,1,16.94
21843,1096,20.6,1,20.6
21844,343,109.91,1,109.91
21845,966,29.53,1,29.53
21846,434,35.75,1,35.75
21846,432,119.56,1,119.56
21846,510,38.18,1,38.18
21846,452,11.72,1,11.72
21847,941,25.48,1,25.48
21848,655,161.02,1,161.02
21849,626,129.69,1,129.69
21850,494,38.71,1,38.71
21851,1163,73.63,1,73.63
21852,257,52.66,1,52.66
21852,305,199.21,2,398.42
21852,461,29.54,1,29.54
21853,360,9.79,1,9.79
21854,454,104.23,1,104.23
21855,363,107.5,1,107.5
21856,678,14.55,1,14.55
21857,1098,34.53,1,34.53
21858,239,28.96,1,28.96
21859,1126,57.76,1,57.76
21859,517,142.24,1,142.24
21860,903,8.66,2,17.32
21861,458,8.28,1,8.28
21861,422,88.85,1,88.85
21862,319,81.13,1,81.13
21863,233,35.74,1,35.74
21864,944,18.98,1,18.98
21864,961,27.05,1,27.05
21865,1164,47.41,1,47.41
21865,1055,35.01,1,35.01
21866,238,86.69,1,86.69
21867,335,24.77,2,49.54
21868,847,49.92,1,49.92
21868,1021,18.59,1,18.59
21868,867,33.63,1,33.63
21868,940,49.86,1,49.86
21869,874,15.18,1,15.18
21870,868,29.29,3,87.87
21870,138,173.75,1,173.75
21871,327,42.09,1,42.09
21872,1150,52.78,1,52.78
21872,856,40.42,1,40.42
21873,908,6.4,1,6.4
21874,576,172.43,2,344.86
21875,169,127.33,1,127.33
21875,869,9.2,1,9.2
21875,526,159.68,1,159.68
21875,966,29.53,1,29.53
21876,196,82.08,1,82.08
21876,890,10.6,3,31.8
21876,289,19.15,1,19.15
21876,960,44.85,1,44.85
21876,1097,14.02,1,14.02
21876,1063,12.51,1,12.51
21877,314,118.73,1,118.73
21878,288,19.86,3,59.58
21878,727,154.29,1,154.29
21879,123,81.79,1,81.79
21880,213,44.06,1,44.06
21880,814,168.73,1,168.73
21881,570,203.61,1,203.61
21881,622,94.29,3,282.87
21882,62,126.9,4,507.6
21883,591,43.63,1,43.63
21884,896,7.58,1,7.58
21884,932,20.11,1,20.11
21885,402,6.45,3,19.35
21886,1163,73.63,1,73.63
21886,428,23.92,1,23.92
21886,618,78.74,1,78.74
21887,966,29.53,1,29.53
21888,987,26.37,1,26.37
21889,684,77.26,1,77.26
21889,583,47.24,4,188.96
21890,313,137.37,1,137.37
21890,335,24.77,1,24.77
21891,125,388.91,1,388.91
21891,1005,6.43,4,25.72
21891,438,14.82,1,14.82
21891,92,222.65,1,222.65
21892,567,160.32,1,160.32
21893,1076,38.86,1,38.86
21893,404,7.54,1,7.54
21894,526,159.68,1,159.68
21894,626,129.69,1,129.69
21894,583,47.24,4,188.96
21894,537,138.92,1,138.92
21894,670,26.4,1,26.4
21895,35,256.9,1,256.9
21895,946,11.39,1,11.39
21896,256,56.6,1,56.6
21897,444,26.35,1,26.35
21897,381,31.63,1,31.63
21897,1031,35.1,1,35.1
21898,502,59.85,3,179.55
21899,808,101.71,1,101.71
21899,476,29.44,1,29.44
21900,694,175.5,1,175.5
21901,255,38.61,4,154.44
21902,659,215.51,1,215.51
21903,755,150.53,1,150.53
21904,221,59.78,1,59.78
21904,396,45.09,1,45.09
21905,458,8.28,1,8.28
21906,20,69.19,1,69.19
21907,154,32.05,1,32.05
21908,231,10.91,1,10.91
21908,323,97.38,1,97.38
21909,1003,8.38,1,8.38
21910,974,5.4,1,5.4
21910,945,12.44,1,12.44
21910,913,49.17,1,49.17
21911,467,44.65,1,44.65
21911,437,41.84,1,41.84
21911,994,22.96,1,22.96
21912,278,51.23,1,51.23
21912,513,14.78,1,14.78
21912,896,7.58,1,7.58
21913,447,81.87,1,81.87
21913,426,39.9,1,39.9
21914,956,43.43,1,43.43
21914,793,40.88,1,40.88
21914,1077,54.93,1,54.93
21915,675,96.67,1,96.67
21915,854,151.87,2,303.74
21916,898,21.64,1,21.64
21917,755,150.53,1,150.53
21917,1103,26.38,1,26.38
21917,924,30.84,4,123.36
21917,451,31.93,1,31.93
21918,393,63.39,3,190.17
21919,189,36.17,1,36.17
21919,128,191.98,1,191.98
21919,204,128.31,1,128.31
21919,1023,8.5,1,8.5
21920,251,131.76,1,131.76
21920,24,42.86,1,42.86
21921,678,14.55,4,58.2
21921,264,200.87,3,602.61
21921,1029,21.61,1,21.61
21922,1075,55.31,1,55.31
21922,1106,28.61,1,28.61
21922,1132,48.07,1,48.07
21923,1103,26.38,1,26.38
21924,480,69.64,1,69.64
21925,277,51.2,2,102.4
21925,276,147.49,1,147.49
21926,1012,17.1,1,17.1
21926,381,31.63,1,31.63
21927,154,32.05,1,32.05
21927,1081,33.91,1,33.91
21927,990,28.12,1,28.12
21928,706,75.47,1,75.47
21928,1034,58.6,1,58.6
21929,338,109.16,2,218.32
21929,339,165.42,1,165.42
21929,230,189.15,1,189.15
21930,285,123.51,1,123.51
21930,287,45.87,4,183.48
21931,1137,14.32,1,14.32
21931,1033,23.31,1,23.31
21931,1069,29.57,1,29.57
21932,1052,61.55,1,61.55
21932,398,115.67,3,347.01
21933,922,17.83,1,17.83
21933,523,258.23,1,258.23
21933,898,21.64,1,21.64
21933,932,20.11,1,20.11
21934,847,49.92,1,49.92
21935,416,9.39,1,9.39
21935,1084,19.89,4,79.56
21936,283,223.87,1,223.87
21936,671,13.71,2,27.42
21937,528,173.62,1,173.62
21937,1147,59.24,4,236.96
21937,275,44.2,1,44.2
21938,369,7.41,1,7.41
21939,988,37.65,1,37.65
21940,77,171.64,1,171.64
21940,169,127.33,1,127.33
21941,1028,7.12,1,7.12
21942,215,37.17,4,148.68
21942,107,38.75,4,155.0
21943,1017,4.69,1,4.69
21943,963,16.82,1,16.82
21944,1186,11.74,1,11.74
21945,273,31.72,1,31.72
21946,457,13.67,1,13.67
21946,175,117.99,1,117.99
21946,1007,16.16,1,16.16
21947,282,30.71,1,30.71
21948,489,81.98,4,327.92
21949,616,168.18,1,168.18
21950,1150,52.78,3,158.34
21951,474,75.35,1,75.35
21952,1010,46.46,1,46.46
21953,1034,58.6,3,175.8
21953,472,10.34,1,10.34
21953,418,16.63,1,16.63
21954,796,10.91,2,21.82
21955,275,44.2,1,44.2
21956,354,58.99,2,117.98
21957,618,78.74,4,314.96
21958,1065,22.01,1,22.01
21959,24,42.86,4,171.44
21959,67,500.91,1,500.91
21960,786,144.15,1,144.15
21960,848,62.27,1,62.27
21961,786,144.15,1,144.15
21962,483,70.26,1,70.26
21962,219,36.15,1,36.15
21963,903,8.66,1,8.66
21963,903,8.66,1,8.66
21964,864,10.21,1,10.21
21965,204,128.31,1,128.31
21966,1087,7.91,1,7.91
21967,634,92.11,1,92.11
21968,1135,66.0,1,66.0
21969,1074,55.29,4,221.16
21970,239,28.96,1,28.96
21971,657,184.11,1,184.11
21972,612,44.18,1,44.18
21972,627,187.96,1,187.96
21973,198,138.99,1,138.99
21973,250,55.18,1,55.18
21974,951,20.66,1,20.66
21975,856,40.42,2,80.84
21976,514,66.53,1,66.53
21976,482,78.8,1,78.8
21977,818,77.3,1,77.3
21978,986,8.85,1,8.85
21979,822,119.2,1,119.2
21980,977,20.57,1,20.57
21981,618,78.74,1,78.74
21982,1067,18.39,4,73.56
21982,665,39.14,1,39.14
21983,1100,67.95,1,67.95
21984,806,76.04,4,304.16
21984,231,10.91,3,32.73
21985,878,45.88,4,183.52
21986,38,30.13,4,120.52
21987,892,43.01,1,43.01
21988,1037,31.31,1,31.31
21988,441,100.6,1,100.6
21989,824,36.0,1,36.0
21990,338,109.16,1,109.16
21990,1000,20.86,1,20.86
21991,691,172.81,1,172.81
21992,1051,11.03,2,22.06
21993,468,43.05,1,43.05
21993,869,9.2,1,9.2
21993,500,55.45,1,55.45
21994,655,161.02,1,161.02
21994,553,216.41,1,216.41
21994,511,21.9,1,21.9
21995,588,77.6,1,77.6
21996,249,54.58,1,54.58
21997,1112,35.6,1,35.6
21998,470,50.87,1,50.87
21999,203,64.68,1,64.68
22000,548,30.71,3,92.13
22001,1007,16.16,1,16.16
22002,831,21.83,1,21.83
22003,897,7.24,1,7.24
22004,288,19.86,1,19.86
22005,345,79.06,1,79.06
22005,505,43.18,1,43.18
22006,297,97.68,1,97.68
22007,1094,49.46,1,49.46
22008,1063,12.51,1,12.51
22009,1111,63.32,1,63.32
22009,717,176.02,1,176.02
22010,521,64.16,1,64.16
22010,868,29.29,1,29.29
22010,1178,63.38,1,63.38
22011,1045,68.58,1,68.58
22011,367,59.87,3,179.61
22011,494,38.71,1,38.71
22012,338,109.16,1,109.16
22013,447,81.87,1,81.87
22013,782,54.13,1,54.13
22014,215,37.17,1,37.17
22014,912,28.57,1,28.57
22015,401,37.29,1,37.29
22015,1037,31.31,1,31.31
22016,796,10.91,1,10.91
22017,735,65.48,1,65.48
22017,934,24.63,1,24.63
22018,273,31.72,1,31.72
22019,189,36.17,1,36.17
22020,68,196.99,1,196.99
22021,1041,21.08,1,21.08
22021,1115,21.77,1,21.77
22021,1123,50.76,1,50.76
22022,908,6.4,1,6.4
22023,1039,8.39,1,8.39
22023,926,6.01,1,6.01
22024,103,54.63,1,54.63
22025,1001,28.65,1,28.65
22025,950,39.71,1,39.71
22026,440,109.17,4,436.68
22026,1118,64.11,1,64.11
22026,362,92.6,1,92.6
22027,1082,59.94,1,59.94
22028,355,103.62,1,103.62
22029,205,96.96,1,96.96
22030,869,9.2,1,9.2
22030,976,12.49,1,12.49
22031,941,25.48,1,25.48
22031,1008,38.54,1,38.54
22031,995,4.96,1,4.96
22032,971,11.75,1,11.75
22032,1027,59.77,1,59.77
22032,865,13.81,1,13.81
22032,1095,77.2,1,77.2
22033,772,24.33,1,24.33
22033,18,465.81,1,465.81
22034,450,106.51,1,106.51
22035,826,117.24,1,117.24
22036,1012,17.1,2,34.2
22036,902,49.57,3,148.71
22037,30,575.91,3,1727.73
22037,971,11.75,1,11.75
22037,55,75.91,3,227.73
22037,25,311.41,1,311.41
22037,169,127.33,1,127.33
22038,282,30.71,1,30.71
22039,841,184.88,1,184.88
22040,588,77.6,3,232.8
22040,572,127.17,1,127.17
22040,533,150.16,1,150.16
22040,684,77.26,1,77.26
22041,612,44.18,1,44.18
22041,887,40.17,1,40.17
22042,1001,28.65,1,28.65
22042,926,6.01,1,6.01
22043,913,49.17,1,49.17
22044,708,75.61,1,75.61
22044,543,180.71,1,180.71
22045,488,77.09,1,77.09
22046,910,5.25,4,21.0
