order_id,customer_id,order_time,payment_method,discount_pct,subtotal_usd,total_usd,country,device,source
13557,18671,2024-01-30T10:36:36,card,5,113.95,108.25,AU,mobile,email
13558,17127,2025-07-06T20:32:23,card,20,494.86,395.89,US,mobile,organic
13559,19805,2023-04-08T21:16:31,paypal,0,180.89,180.89,DE,desktop,organic
13560,18185,2021-10-29T12:03:14,card,20,54.63,43.7,IN,mobile,social
13561,18309,2022-12-03T06:05:57,card,15,98.6,83.81,IN,desktop,email
13562,7519,2024-08-18T02:01:46,card,0,457.31,457.31,DE,desktop,paid
13563,9719,2021-12-24T00:08:43,card,10,208.59,187.73,BR,mobile,social
13564,15706,2020-09-21T22:28:36,paypal,0,61.57,61.57,JP,desktop,direct
13565,13550,2022-02-23T20:43:20,card,0,61.38,61.38,NL,mobile,direct
13566,13027,2021-04-14T17:04:58,card,0,70.48,70.48,AE,desktop,organic
13567,4722,2021-09-28T05:54:06,card,10,45.09,40.58,FR,mobile,paid
13568,9293,2025-03-23T11:42:29,card,0,24.28,24.28,US,mobile,paid
13569,11086,2024-12-16T19:26:20,cod,0,76.82,76.82,SE,mobile,organic
13570,19643,2025-10-04T20:00:51,cod,20,162.59,130.07,ZA,mobile,social
13571,13710,2020-08-28T14:22:01,card,0,82.39,82.39,FR,desktop,paid
13572,6819,2020-11-13T12:23:38,card,20,169.72,135.78,SE,mobile,direct
13573,802,2023-07-30T21:09:52,card,0,65.48,65.48,DE,mobile,email
13574,15543,2025-08-02T00:35:15,card,10,139.23,125.31,DE,desktop,direct
13575,8143,2023-06-25T07:00:47,wallet,15,15.01,12.76,US,mobile,referral
13576,6827,2024-09-14T02:36:54,card,0,48.07,48.07,JP,mobile,organic
13577,317,2020-11-06T07:44:56,cod,0,171.36,171.36,ES,desktop,organic
13578,19121,2024-07-20T19:40:16,card,10,75.92,68.33,SE,mobile,email
13579,15673,2020-01-05T06:43:31,paypal,0,77.02,77.02,BR,mobile,paid
13580,3397,2023-10-17T02:14:42,card,5,191.3,181.74,US,desktop,paid
13581,4659,2021-12-19T01:34:40,card,0,32.14,32.14,NL,mobile,referral
13582,13298,2020-06-09T23:49:55,paypal,0,56.47,56.47,SE,mobile,paid
13583,9077,2023-02-19T15:04:15,card,20,172.04,137.63,FR,mobile,direct
13584,12439,2024-07-02T09:36:38,wallet,10,189.31,170.38,US,desktop,email
13585,13354,2024-03-22T17:00:01,cod,10,79.75,71.78,JP,tablet,organic
13586,12064,2020-06-05T05:52:15,card,5,175.59,166.81,US,mobile,direct
13587,11890,2024-11-14T15:50:27,card,20,182.41,145.93,ZA,desktop,direct
13588,6932,2025-01-01T14:51:39,card,10,30.61,27.55,NL,mobile,email
13589,1198,2020-07-18T14:33:27,card,10,67.67,60.9,PL,tablet,email
13590,11679,2024-03-03T10:33:59,paypal,15,269.43,229.02,US,mobile,social
13591,16820,2022-04-04T16:23:15,card,10,91.69,82.52,BR,desktop,email
13592,13398,2023-03-12T11:46:21,card,5,25.31,24.04,ES,mobile,referral
13593,10511,2025-03-12T20:48:00,card,15,170.53,144.95,AU,mobile,paid
13594,1567,2022-11-29T14:41:55,wallet,0,145.23,145.23,GB,mobile,paid
13595,4721,2024-08-18T02:20:21,paypal,0,193.77,193.77,DE,mobile,social
13596,17274,2023-08-24T11:32:20,card,5,103.26,98.1,US,mobile,paid
13597,162,2020-06-04T21:34:21,wallet,0,40.42,40.42,FR,mobile,organic
13598,11107,2020-11-08T11:45:43,card,0,229.76,229.76,US,mobile,email
13599,5772,2023-02-11T11:26:53,card,15,105.68,89.83,DE,desktop,direct
13600,15234,2021-05-11T15:27:50,card,0,209.26,209.26,NL,desktop,direct
13601,9717,2021-11-04T08:06:36,card,10,142.09,127.88,GB,desktop,organic
13602,4101,2025-04-12T23:19:55,card,0,166.97,166.97,SG,mobile,organic
13603,2823,2023-12-28T09:47:24,paypal,0,130.03,130.03,US,tablet,organic
13604,8776,2025-04-08T19:52:06,card,20,249.66,199.73,US,desktop,organic
13605,5490,2023-01-28T08:42:33,card,0,287.09,287.09,US,mobile,direct
13606,12554,2020-06-06T05:44:33,paypal,20,289.12,231.3,NL,tablet,organic
13607,13337,2020-08-31T09:20:25,card,20,104.55,83.64,AU,desktop,social
13608,19829,2023-06-29T21:12:47,card,10,80.11,72.1,PL,mobile,direct
13609,5030,2021-11-26T17:05:38,card,0,142.09,142.09,IN,desktop,organic
13610,11300,2022-08-04T20:12:01,wallet,0,47.45,47.45,IN,desktop,paid
13611,13189,2021-01-04T12:04:36,card,0,27.53,27.53,ES,desktop,direct
13612,4572,2024-06-01T10:03:50,card,0,284.29,284.29,AU,desktop,organic
13613,2587,2023-07-22T11:12:22,card,0,83.78,83.78,NL,desktop,direct
13614,13129,2022-07-13T12:40:27,card,0,49.97,49.97,NL,mobile,organic
13615,13173,2020-11-04T21:57:03,card,0,213.5,213.5,US,mobile,direct
13616,10329,2024-12-30T04:59:55,card,20,173.75,139.0,JP,mobile,social
13617,2133,2020-10-24T06:01:33,card,5,147.94,140.54,ES,mobile,referral
13618,8710,2023-10-29T10:46:06,card,0,100.6,100.6,FR,desktop,organic
13619,11432,2021-04-21T13:39:30,wallet,0,284.73,284.73,PL,mobile,social
13620,8615,2021-11-17T09:50:01,card,10,71.25,64.12,FR,desktop,direct
13621,10519,2024-09-27T22:53:21,card,0,82.97,82.97,CA,mobile,direct
13622,1491,2024-08-13T00:57:58,card,20,4.96,3.97,GB,mobile,direct
13623,6891,2022-08-24T23:16:55,wallet,15,39.58,33.64,GB,desktop,direct
13624,3550,2025-09-24T15:59:04,card,5,74.68,70.95,AE,mobile,email
13625,12261,2021-01-26T10:12:29,card,10,44.93,40.44,MX,mobile,direct
13626,14026,2022-02-01T01:44:01,card,20,124.25,99.4,US,mobile,organic
13627,1633,2020-12-20T04:04:52,paypal,5,255.27,242.51,DE,desktop,organic
13628,5328,2023-10-30T03:15:50,card,0,41.99,41.99,MX,desktop,direct
13629,15315,2025-09-29T17:18:19,card,0,426.85,426.85,GB,mobile,direct
13630,11621,2023-06-12T21:33:21,paypal,10,513.04,461.74,FR,desktop,direct
13631,16598,2023-02-24T04:10:48,wallet,20,503.6,402.88,BR,desktop,referral
13632,9722,2025-01-26T01:42:34,cod,0,155.78,155.78,AU,desktop,organic
13633,16508,2021-07-16T04:11:37,card,0,192.73,192.73,US,mobile,organic
13634,14382,2025-09-28T03:54:30,card,0,398.19,398.19,SG,mobile,social
13635,4381,2021-07-10T07:52:59,card,5,181.36,172.29,NL,mobile,email
13636,15480,2020-04-06T11:15:34,paypal,5,112.18,106.57,FR,desktop,direct
13637,17063,2024-10-30T10:13:11,card,0,55.39,55.39,CA,mobile,direct
13638,6023,2025-07-21T07:35:13,card,5,93.53,88.85,JP,mobile,referral
13639,7861,2020-02-13T21:59:58,card,5,312.01,296.41,AE,mobile,referral
13640,2886,2022-04-16T05:53:31,card,0,340.87,340.87,PL,mobile,organic
13641,11436,2025-09-10T02:03:41,card,0,33.97,33.97,ES,mobile,referral
13642,8974,2024-04-04T18:00:08,card,15,407.11,346.04,NL,tablet,organic
13643,17901,2022-01-04T11:46:42,card,10,79.52,71.57,ES,mobile,organic
13644,10634,2025-03-03T20:36:49,card,0,111.09,111.09,AU,desktop,direct
13645,6283,2025-06-16T17:05:42,card,5,65.56,62.28,MX,mobile,email
13646,14861,2023-01-01T09:02:34,paypal,0,247.9,247.9,ES,desktop,direct
13647,318,2024-06-24T04:30:31,card,15,497.59,422.95,SE,desktop,direct
13648,1106,2023-01-19T09:30:44,card,0,509.38,509.38,MX,mobile,social
13649,13364,2025-10-10T03:59:05,card,5,220.85,209.81,US,mobile,referral
13650,4738,2025-10-22T10:07:08,card,0,18.19,18.19,IN,mobile,social
13651,12597,2024-03-11T16:37:07,card,15,83.1,70.63,AU,desktop,social
13652,16686,2020-09-06T09:59:56,cod,0,53.43,53.43,AE,mobile,organic
13653,110,2024-05-13T19:52:00,card,5,31.71,30.12,DE,tablet,referral
13654,10647,2024-08-01T06:41:39,card,10,32.08,28.87,GB,mobile,referral
13655,18186,2023-08-07T16:13:37,card,0,3.5,3.5,PL,desktop,direct
13656,16749,2021-08-20T03:43:42,card,0,17.03,17.03,GB,mobile,social
13657,9191,2023-06-29T20:40:29,card,0,140.24,140.24,IN,desktop,social
13658,14698,2022-02-16T19:06:01,card,0,346.74,346.74,BR,desktop,direct
13659,1478,2023-02-20T23:28:25,card,20,53.46,42.77,NL,mobile,social
13660,14407,2020-04-05T13:40:41,paypal,0,229.09,229.09,NL,desktop,direct
13661,13031,2024-10-18T09:03:55,card,0,203.06,203.06,MX,desktop,organic
13662,8819,2021-11-06T10:42:28,wallet,0,44.11,44.11,PL,mobile,direct
13663,16131,2024-03-08T01:01:30,wallet,15,60.41,51.35,US,mobile,organic
13664,4119,2025-06-09T16:28:50,card,0,75.61,75.61,BR,desktop,social
13665,4842,2025-08-15T17:05:05,paypal,5,303.33,288.16,BR,desktop,paid
13666,7529,2025-10-20T11:34:56,paypal,0,88.36,88.36,GB,desktop,paid
13667,812,2024-12-15T00:50:17,paypal,20,65.07,52.06,US,mobile,organic
13668,10803,2025-02-04T15:58:56,card,20,141.09,112.87,AU,mobile,referral
13669,15953,2020-04-24T15:35:32,wallet,5,111.92,106.32,JP,mobile,direct
13670,8752,2020-04-05T09:19:14,card,10,87.56,78.8,CA,mobile,direct
13671,19750,2025-05-17T12:24:29,card,0,49.86,49.86,FR,tablet,social
13672,18655,2023-11-28T10:19:26,wallet,0,59.85,59.85,IN,mobile,direct
13673,536,2025-05-31T12:40:29,card,10,335.4,301.86,MX,mobile,organic
13674,16023,2023-04-01T03:15:21,card,15,290.29,246.75,FR,desktop,direct
13675,14345,2025-01-11T12:36:43,card,5,18.59,17.66,ZA,mobile,direct
13676,10253,2022-09-30T06:45:11,card,20,31.77,25.42,SE,mobile,organic
13677,5807,2020-07-17T19:43:27,card,5,107.54,102.16,MX,mobile,organic
13678,19986,2024-11-11T23:57:31,card,15,56.54,48.06,CA,desktop,direct
13679,11593,2022-02-08T22:58:53,wallet,10,55.45,49.91,BR,mobile,referral
13680,17408,2022-09-14T20:29:41,paypal,0,736.8,736.8,US,desktop,organic
13681,5783,2024-11-29T05:05:53,paypal,5,74.16,70.45,FR,mobile,organic
13682,8118,2022-03-14T18:52:57,card,5,12.64,12.01,SG,desktop,paid
13683,7267,2021-03-20T21:50:12,card,0,134.37,134.37,SE,mobile,email
13684,19423,2025-01-21T19:28:51,card,0,111.55,111.55,ES,mobile,organic
13685,3549,2023-02-22T21:23:31,cod,5,30.13,28.62,MX,mobile,social
13686,2072,2020-04-27T16:22:32,card,15,74.16,63.04,FR,desktop,organic
13687,4895,2023-03-17T08:22:46,card,5,142.32,135.2,ES,desktop,social
13688,18794,2025-01-12T07:54:00,card,10,58.24,52.42,NL,desktop,organic
13689,17372,2024-02-03T15:17:38,cod,10,175.77,158.19,GB,desktop,direct
13690,12982,2020-02-01T00:47:33,card,20,30.61,24.49,US,desktop,social
13691,7163,2022-10-23T21:59:28,card,10,78.84,70.96,DE,mobile,social
13692,9080,2025-09-14T05:19:33,card,10,114.9,103.41,US,mobile,direct
13693,3501,2022-10-13T14:14:49,card,5,16.14,15.33,BR,desktop,direct
13694,11210,2022-12-12T09:39:11,card,5,9.25,8.79,US,tablet,social
13695,10055,2021-10-22T01:20:56,card,5,42.11,40.0,ZA,mobile,social
13696,11558,2023-04-26T20:46:48,card,15,130.83,111.21,BR,mobile,referral
13697,6681,2024-07-20T23:05:45,cod,0,258.54,258.54,AE,mobile,direct
13698,14953,2022-05-18T23:30:33,paypal,0,71.99,71.99,JP,mobile,organic
13699,10792,2025-09-23T06:38:29,card,0,384.62,384.62,MX,mobile,organic
13700,9087,2020-01-01T17:54:33,wallet,20,332.43,265.94,FR,mobile,organic
13701,14351,2020-10-21T11:27:40,card,0,8.55,8.55,SG,mobile,direct
13702,11649,2023-06-12T07:54:05,wallet,0,507.99,507.99,FR,tablet,social
13703,13480,2023-02-03T19:41:49,card,0,170.84,170.84,US,mobile,direct
13704,11391,2024-10-27T12:43:45,card,15,158.08,134.37,JP,mobile,organic
13705,16008,2021-03-25T21:53:09,wallet,0,147.16,147.16,ES,desktop,direct
13706,10502,2024-01-17T10:05:20,card,0,347.63,347.63,FR,desktop,organic
13707,2320,2022-12-25T08:36:34,card,10,360.01,324.01,MX,desktop,referral
13708,7662,2024-12-11T22:22:14,card,15,44.44,37.77,MX,mobile,organic
13709,1394,2020-02-03T08:06:49,paypal,0,110.27,110.27,DE,mobile,direct
13710,2226,2025-02-28T06:21:25,card,10,33.0,29.7,BR,mobile,direct
13711,12424,2020-02-08T10:38:01,card,0,8.85,8.85,SG,mobile,organic
13712,5177,2023-09-30T22:52:07,card,10,67.52,60.77,IN,desktop,paid
13713,631,2022-11-29T15:04:07,wallet,0,95.7,95.7,AU,mobile,referral
13714,4623,2022-06-04T11:12:21,card,20,27.21,21.77,PL,desktop,paid
13715,3394,2022-08-18T16:06:32,card,20,62.82,50.26,PL,mobile,direct
13716,10882,2024-04-16T23:09:10,wallet,0,66.01,66.01,DE,mobile,organic
13717,415,2021-11-28T04:24:11,paypal,15,324.31,275.66,FR,desktop,organic
13718,18035,2025-07-08T23:14:52,card,10,239.49,215.54,US,desktop,social
13719,489,2023-06-04T13:07:27,cod,15,93.11,79.14,GB,mobile,organic
13720,19819,2022-11-17T02:24:54,wallet,0,55.46,55.46,MX,mobile,direct
13721,17256,2021-12-25T21:02:50,card,0,51.2,51.2,AU,desktop,referral
13722,11470,2024-05-14T17:00:00,cod,0,277.14,277.14,GB,mobile,social
13723,10431,2020-01-12T09:41:24,card,5,129.21,122.75,ES,desktop,organic
13724,2223,2022-09-03T02:13:33,card,0,1817.88,1817.88,NL,desktop,organic
13725,9034,2021-03-16T02:41:38,card,15,98.9,84.06,FR,desktop,direct
13726,16526,2022-02-27T15:53:02,card,0,37.0,37.0,DE,desktop,direct
13727,3339,2024-06-28T05:06:20,card,10,197.81,178.03,BR,desktop,direct
13728,5712,2021-08-06T23:20:34,paypal,15,12.64,10.74,IN,mobile,direct
13729,13708,2024-06-09T06:02:37,wallet,15,240.94,204.8,GB,desktop,organic
13730,14994,2024-04-25T02:57:31,card,10,19.76,17.78,IN,mobile,direct
13731,19365,2020-08-12T01:13:48,card,0,87.03,87.03,US,mobile,organic
13732,9092,2022-04-08T16:20:46,card,15,27.47,23.35,GB,mobile,direct
13733,8747,2021-04-19T18:23:40,card,5,44.8,42.56,CA,tablet,organic
13734,19247,2025-09-20T02:00:11,paypal,0,140.38,140.38,US,mobile,organic
13735,18619,2024-01-22T02:38:26,card,0,88.74,88.74,US,desktop,paid
13736,19600,2021-06-18T11:42:26,paypal,0,23.23,23.23,AE,desktop,organic
13737,11935,2022-04-17T17:57:40,card,0,20.66,20.66,DE,mobile,social
13738,17339,2021-05-26T09:45:45,card,20,47.14,37.71,US,mobile,paid
13739,1343,2025-07-28T13:16:15,paypal,20,173.51,138.81,AU,desktop,direct
13740,13245,2020-09-20T22:28:56,card,5,61.13,58.07,CA,desktop,direct
13741,2335,2022-10-08T20:19:21,wallet,5,147.49,140.12,GB,mobile,social
13742,8691,2022-12-06T14:45:10,card,0,290.89,290.89,US,mobile,paid
13743,8811,2022-08-08T18:17:43,card,15,9.25,7.86,FR,mobile,organic
13744,10414,2024-09-29T13:41:25,paypal,10,66.01,59.41,US,mobile,organic
13745,15975,2020-11-07T22:29:16,card,15,61.33,52.13,MX,mobile,social
13746,16447,2021-06-30T15:01:07,wallet,0,42.57,42.57,NL,mobile,paid
13747,19715,2023-06-04T19:18:25,paypal,15,42.76,36.35,US,mobile,paid
13748,6707,2025-03-09T01:08:49,cod,0,67.97,67.97,BR,desktop,organic
13749,19734,2022-08-24T03:11:07,card,20,409.81,327.85,ES,mobile,direct
13750,3609,2021-05-12T07:54:27,card,10,461.64,415.48,CA,mobile,referral
13751,2986,2022-05-01T13:33:53,paypal,5,274.04,260.34,DE,mobile,organic
13752,2057,2024-09-09T15:21:46,card,20,270.98,216.78,BR,mobile,organic
13753,8461,2021-11-09T00:07:13,wallet,15,55.94,47.55,MX,desktop,organic
13754,2417,2022-08-03T07:11:08,card,20,572.23,457.78,AE,desktop,organic
13755,1845,2025-08-15T18:58:46,wallet,0,18.25,18.25,IN,desktop,email
13756,13465,2023-03-14T05:08:57,paypal,0,256.44,256.44,US,mobile,direct
13757,18943,2022-11-30T22:04:49,card,0,38.68,38.68,US,desktop,referral
13758,7514,2023-06-25T08:01:33,card,15,107.67,91.52,FR,mobile,organic
13759,3279,2021-05-04T21:29:19,paypal,5,280.37,266.35,NL,mobile,email
13760,7420,2025-09-30T03:30:27,cod,10,416.76,375.08,BR,mobile,social
13761,6819,2023-04-12T04:55:15,card,5,65.83,62.54,SE,desktop,organic
13762,10083,2024-12-16T19:57:55,card,0,54.75,54.75,CA,desktop,organic
13763,7660,2025-03-28T16:44:14,card,0,251.46,251.46,NL,desktop,direct
13764,4388,2023-06-12T06:03:56,cod,15,97.68,83.03,SE,desktop,organic
13765,9982,2022-05-13T07:28:57,cod,0,66.65,66.65,BR,mobile,organic
13766,2089,2022-11-07T04:21:28,card,15,140.38,119.32,DE,mobile,email
13767,6932,2023-05-10T10:52:55,card,0,190.85,190.85,NL,mobile,organic
13768,15176,2023-08-03T22:55:00,card,0,70.97,70.97,IN,mobile,social
13769,8189,2023-01-16T09:25:20,card,10,167.63,150.87,GB,mobile,social
13770,3013,2025-04-19T12:58:43,card,0,54.79,54.79,AU,mobile,organic
13771,8083,2022-06-25T23:38:03,card,0,28.61,28.61,JP,tablet,direct
13772,7960,2023-08-21T08:43:08,wallet,0,28.57,28.57,NL,desktop,organic
13773,19661,2025-07-11T23:55:31,card,10,292.83,263.55,SG,mobile,referral
13774,2347,2020-08-06T00:40:42,paypal,10,322.55,290.3,MX,desktop,paid
13775,6847,2022-12-23T17:07:40,wallet,10,8.07,7.26,AU,tablet,social
13776,5289,2020-07-05T12:33:16,cod,5,146.11,138.8,JP,mobile,social
13777,1099,2024-04-06T05:16:46,cod,5,29.53,28.05,US,desktop,social
13778,3669,2022-03-08T05:38:47,card,20,113.6,90.88,BR,mobile,organic
13779,1747,2025-05-15T10:33:29,card,20,181.93,145.54,FR,mobile,direct
13780,2593,2020-01-20T05:50:13,wallet,5,71.13,67.57,CA,mobile,referral
13781,3801,2021-05-07T22:34:37,wallet,15,16.24,13.8,MX,mobile,organic
13782,11489,2021-12-22T13:17:52,card,20,89.63,71.7,BR,mobile,paid
13783,605,2021-03-25T23:47:20,card,15,89.59,76.15,FR,desktop,direct
13784,19582,2022-10-01T22:24:13,card,5,218.18,207.27,MX,mobile,organic
13785,10525,2025-03-14T04:35:15,card,0,51.45,51.45,BR,mobile,organic
13786,2803,2024-09-12T11:25:14,card,0,149.16,149.16,DE,mobile,social
13787,17147,2022-04-30T00:51:41,card,0,96.87,96.87,US,mobile,organic
13788,11075,2021-10-17T17:36:28,card,5,250.78,238.24,GB,mobile,referral
13789,10836,2024-04-09T09:42:37,cod,15,204.24,173.6,JP,mobile,social
13790,1138,2025-10-01T18:09:57,card,10,250.12,225.11,AE,tablet,direct
13791,18261,2020-03-06T20:14:04,card,0,128.62,128.62,ZA,desktop,email
13792,7588,2020-12-06T06:02:12,card,0,546.62,546.62,BR,desktop,organic
13793,17685,2020-01-31T21:23:35,card,20,75.26,60.21,GB,desktop,direct
13794,18982,2020-01-07T10:22:57,card,0,15.86,15.86,ES,desktop,email
13795,12347,2020-08-08T10:10:17,card,15,48.19,40.96,JP,mobile,email
13796,11532,2021-10-26T19:37:33,card,15,181.15,153.98,NL,mobile,email
13797,6404,2025-05-09T02:19:01,card,5,217.82,206.93,FR,desktop,email
13798,6255,2020-09-07T22:07:37,card,5,18.19,17.28,US,mobile,email
13799,17122,2021-10-02T11:30:55,card,0,17.82,17.82,DE,mobile,paid
13800,13463,2024-06-19T10:07:35,cod,0,135.22,135.22,BR,mobile,organic
13801,17556,2020-06-12T14:38:51,card,10,44.65,40.19,IN,desktop,direct
13802,18143,2025-10-09T14:04:27,card,5,150.37,142.85,BR,mobile,direct
13803,8757,2022-05-07T18:48:53,paypal,20,193.41,154.73,PL,desktop,organic
13804,11971,2022-05-25T14:51:41,card,5,38.1,36.2,GB,desktop,paid
13805,14090,2021-03-11T21:04:24,paypal,20,114.54,91.63,JP,desktop,organic
13806,14566,2025-04-08T12:45:16,card,0,77.63,77.63,DE,desktop,direct
13807,2562,2024-08-20T04:21:01,card,10,187.96,169.16,US,mobile,social
13808,1372,2022-10-23T09:50:40,card,0,149.4,149.4,DE,desktop,organic
13809,7052,2020-03-29T18:59:52,card,10,17.6,15.84,MX,desktop,organic
13810,12768,2021-08-10T13:20:43,card,0,76.36,76.36,US,tablet,direct
13811,1646,2023-03-15T22:42:07,wallet,0,204.29,204.29,US,mobile,organic
13812,12661,2020-12-12T06:31:04,card,10,95.41,85.87,SG,mobile,social
13813,14251,2023-05-01T14:31:44,card,10,5.5,4.95,SG,desktop,social
13814,14616,2024-06-06T09:03:40,wallet,0,187.06,187.06,SG,desktop,direct
13815,7965,2022-02-11T00:19:19,card,0,197.17,197.17,SG,desktop,organic
13816,2416,2023-12-23T00:31:51,card,0,188.47,188.47,BR,desktop,organic
13817,18353,2025-10-01T09:47:57,card,0,17.1,17.1,CA,mobile,organic
13818,4758,2020-12-05T12:30:26,paypal,15,207.92,176.73,US,mobile,direct
13819,11002,2022-05-29T10:25:27,paypal,10,282.13,253.92,NL,desktop,organic
13820,3008,2020-10-12T03:26:13,card,0,93.09,93.09,BR,mobile,organic
13821,4601,2021-10-15T12:22:51,card,15,172.27,146.43,FR,desktop,paid
13822,7979,2024-10-05T15:35:44,card,0,81.14,81.14,CA,desktop,direct
13823,13463,2022-03-12T10:40:10,card,0,11.97,11.97,BR,mobile,social
13824,4307,2022-02-11T16:52:42,paypal,15,29.29,24.9,US,desktop,direct
13825,13606,2023-05-05T04:51:23,card,20,41.36,33.09,DE,mobile,organic
13826,11054,2024-08-29T07:23:03,card,0,154.36,154.36,US,desktop,organic
13827,11179,2025-06-03T11:53:35,card,20,127.21,101.77,AU,desktop,social
13828,1560,2022-08-16T12:43:04,paypal,20,21.64,17.31,US,desktop,organic
13829,18558,2024-08-21T09:31:53,card,5,296.12,281.31,AE,mobile,social
13830,3197,2020-11-12T19:53:34,wallet,5,38.57,36.64,PL,desktop,organic
13831,14193,2022-04-07T21:54:40,card,0,17.1,17.1,IN,mobile,organic
13832,15656,2024-02-20T09:02:00,cod,10,115.23,103.71,IN,mobile,social
13833,1796,2023-01-05T00:14:33,card,0,584.31,584.31,NL,mobile,direct
13834,5865,2022-02-18T14:37:09,wallet,0,65.47,65.47,ZA,mobile,direct
13835,7714,2020-06-09T11:44:42,card,0,39.49,39.49,SG,desktop,organic
13836,16462,2021-12-06T13:58:11,card,20,26.37,21.1,IN,desktop,organic
13837,1079,2024-01-12T00:29:10,card,10,802.62,722.36,US,desktop,referral
13838,76,2020-03-23T17:58:05,wallet,15,164.78,140.06,GB,desktop,paid
13839,12700,2020-03-26T11:39:32,wallet,0,383.96,383.96,GB,mobile,social
13840,19148,2023-08-15T22:01:15,card,15,235.57,200.23,PL,desktop,direct
13841,9053,2023-09-19T02:12:55,wallet,15,31.38,26.67,DE,mobile,social
13842,2291,2023-07-07T18:00:44,paypal,0,128.61,128.61,ES,desktop,direct
13843,813,2022-02-16T16:31:58,card,5,161.8,153.71,ES,desktop,referral
13844,12832,2022-02-02T19:22:06,paypal,0,930.81,930.81,JP,mobile,paid
13845,518,2020-09-27T09:02:32,card,0,39.6,39.6,FR,desktop,organic
13846,19696,2021-10-31T18:46:13,cod,10,7.54,6.79,SG,mobile,social
13847,9095,2020-02-27T02:16:49,card,0,76.52,76.52,NL,mobile,email
13848,2672,2020-03-20T02:49:10,card,0,268.73,268.73,CA,mobile,organic
13849,3391,2023-10-27T17:33:58,card,15,37.17,31.59,AU,mobile,organic
13850,19029,2022-05-12T03:27:46,card,0,71.38,71.38,GB,mobile,paid
13851,7543,2025-02-02T21:30:01,card,0,171.74,171.74,AE,mobile,paid
13852,6453,2023-11-12T03:35:38,card,5,41.7,39.62,DE,desktop,direct
13853,363,2024-05-31T01:58:45,card,5,69.32,65.85,GB,desktop,referral
13854,6112,2020-02-07T03:36:19,card,0,127.56,127.56,MX,desktop,referral
13855,1381,2025-02-24T02:23:59,wallet,20,111.54,89.23,US,desktop,organic
13856,4428,2023-01-01T17:28:48,card,20,81.13,64.9,US,desktop,direct
13857,6053,2020-07-26T09:03:54,wallet,10,249.41,224.47,IN,tablet,referral
13858,1167,2020-01-16T04:07:56,card,10,50.1,45.09,IN,desktop,organic
13859,15029,2024-08-24T15:12:15,card,0,682.12,682.12,AU,desktop,social
13860,14630,2023-02-03T08:50:51,card,0,71.64,71.64,SE,desktop,direct
13861,18665,2023-04-11T19:08:17,card,10,94.14,84.73,US,mobile,organic
13862,10127,2023-03-02T16:48:48,card,5,42.56,40.43,SE,desktop,direct
13863,13740,2024-12-24T09:49:19,card,20,8.55,6.84,US,tablet,paid
13864,6955,2023-03-18T00:07:35,wallet,5,74.12,70.41,NL,mobile,direct
13865,13332,2023-05-22T03:50:03,card,0,44.46,44.46,JP,mobile,organic
13866,2707,2022-10-31T10:12:03,card,0,151.74,151.74,FR,mobile,email
13867,3156,2025-10-11T06:46:55,card,15,129.85,110.37,DE,tablet,paid
13868,19912,2024-05-15T02:12:08,card,20,15.33,12.26,JP,mobile,organic
13869,6753,2020-09-08T18:06:58,paypal,20,47.85,38.28,NL,mobile,organic
13870,2488,2025-02-23T13:55:31,wallet,0,48.51,48.51,US,mobile,direct
13871,16495,2022-03-01T10:32:05,card,0,188.74,188.74,AU,tablet,email
13872,9719,2021-04-25T06:32:55,card,15,353.84,300.76,BR,desktop,organic
13873,8905,2024-09-14T15:06:28,paypal,0,46.85,46.85,SG,mobile,social
13874,16504,2024-02-17T02:14:42,card,15,167.58,142.44,US,mobile,organic
13875,459,2021-09-12T13:19:58,cod,10,83.49,75.14,US,tablet,direct
13876,10337,2024-05-30T23:16:50,paypal,20,21.48,17.18,MX,desktop,direct
13877,1827,2020-10-13T18:49:47,card,0,17.6,17.6,CA,desktop,referral
13878,13039,2025-01-24T17:18:36,card,5,269.17,255.71,IN,mobile,social
13879,10813,2021-06-30T21:26:25,paypal,10,142.32,128.09,IN,mobile,social
13880,10061,2023-09-25T15:28:37,card,10,203.9,183.51,JP,desktop,organic
13881,18158,2021-03-09T19:05:56,card,0,422.01,422.01,US,mobile,direct
13882,7119,2025-02-24T15:59:14,paypal,0,26.37,26.37,ES,tablet,social
13883,2800,2024-06-11T01:44:10,card,0,171.58,171.58,DE,mobile,social
13884,19494,2023-02-22T01:05:46,paypal,0,93.13,93.13,BR,mobile,direct
13885,19557,2025-08-27T05:02:41,paypal,15,362.81,308.39,AU,mobile,direct
13886,11114,2022-09-02T01:33:48,card,0,132.56,132.56,GB,mobile,social
13887,16777,2020-08-14T20:09:11,card,0,395.67,395.67,NL,mobile,organic
13888,10593,2021-04-15T15:58:28,card,15,16.63,14.14,US,mobile,direct
13889,19988,2024-06-05T21:57:45,paypal,5,30.71,29.17,GB,mobile,organic
13890,1467,2024-11-04T11:26:52,card,10,86.66,77.99,US,mobile,organic
13891,14598,2023-07-25T00:00:19,card,20,247.7,198.16,DE,desktop,direct
13892,2992,2023-02-28T22:45:10,wallet,5,6.51,6.18,ES,desktop,referral
13893,1336,2022-02-18T21:36:35,cod,20,10.04,8.03,PL,mobile,social
13894,11960,2022-08-19T05:53:12,card,5,966.96,918.61,DE,mobile,direct
13895,12529,2023-10-30T20:07:54,card,0,30.61,30.61,JP,desktop,email
